orderlife_qid,label,birth,death,gedcom_name,wikidata_qid,geni_id,bucket
Q28043,Gongbo,,+0845-00-00T00:00:00Z,,Q553791,,"MISSING: on wikidata, no geni link, not in our tree"
Q28044,Arisugawa-no-miya Orihito-shinnō,,,,Q11516505,,"MISSING: on wikidata, no geni link, not in our tree"
Q28046,Duke Ligong of Qin,,+0443-00-00T00:00:00Z,,Q553771,,"MISSING: on wikidata, no geni link, not in our tree"
Q28047,Yin Ren Qin Wang,,,,Q110592025,,"MISSING: on wikidata, no geni link, not in our tree"
Q28049,King Zhuang of Chu,+0700-00-00T00:00:00Z,+0591-00-00T00:00:00Z,,Q198154,,"MISSING: on wikidata, no geni link, not in our tree"
Q28050,Jue Ren Ru Dao Qin Wang,,,,Q110594365,,"MISSING: on wikidata, no geni link, not in our tree"
Q28052,Prince Gu Chen,,,,Q10892726,,"MISSING: on wikidata, no geni link, not in our tree"
Q28054,Zeng Shang Ru Dao Qin Wang,,,,Q110594401,,"MISSING: on wikidata, no geni link, not in our tree"
Q28055,Gong Zizhen,,,,Q10892763,,"MISSING: on wikidata, no geni link, not in our tree"
Q28057,Wen Heng Nu Wang,,,,Q110595772,,"MISSING: on wikidata, no geni link, not in our tree"
Q28058,Zigeng,,,,Q10944108,,"MISSING: on wikidata, no geni link, not in our tree"
Q28060,Rong Shu Nu Wang,,,,Q110597213,,"MISSING: on wikidata, no geni link, not in our tree"
Q28062,Gōngzǐ Zhuī Shū,,,,Q10892767,,"MISSING: on wikidata, no geni link, not in our tree"
Q28064,Jōnin-nyūdōshinnō,,,,Q15931939,,"MISSING: on wikidata, no geni link, not in our tree"
Q28066,Jia'ao,,+0541-00-00T00:00:00Z,,Q557224,,"MISSING: on wikidata, no geni link, not in our tree"
Q28068,Tai Gong Xun Zi,,,,Q117465558,,"MISSING: on wikidata, no geni link, not in our tree"
Q28070,太子禄,,,,Q10941192,,"MISSING: on wikidata, no geni link, not in our tree"
Q28072,Yoriko-joō,,,,Q118697761,,"MISSING: on wikidata, no geni link, not in our tree"
Q28074,公子罢敌,,+0529-00-00T00:00:00Z,,Q10892749,,"MISSING: on wikidata, no geni link, not in our tree"
Q28076,Arisugawa-no-miya Yukihito-shinnō,,,,Q11516503,,"MISSING: on wikidata, no geni link, not in our tree"
Q28078,子国,,,,Q10944080,,"MISSING: on wikidata, no geni link, not in our tree"
Q28080,Arisugawa-no-miya Tadahito-shinnō,,,,Q11516504,,"MISSING: on wikidata, no geni link, not in our tree"
Q28081,Cong Ton Trieu (nuoc So),,,,Q10892815,,"MISSING: on wikidata, no geni link, not in our tree"
Q28083,Leng Quan Wei Jing,,,,Q11395366,,"MISSING: on wikidata, no geni link, not in our tree"
Q28084,Sheng of Bai,,,,Q4133794,,"MISSING: on wikidata, no geni link, not in our tree"
Q28086,Yuan Chi Zong Zhao,,,,Q109337926,,"MISSING: on wikidata, no geni link, not in our tree"
Q28087,Wangsun Yan,,,,Q16905973,,"MISSING: on wikidata, no geni link, not in our tree"
Q28089,Daughter of Ayakoji Toshikage (Wife of Kushige Takaga),,,,Q109352450,,"MISSING: on wikidata, no geni link, not in our tree"
Q28090,公孙宽,,,,Q10892804,,"MISSING: on wikidata, no geni link, not in our tree"
Q28092,Rokujo no Tsubone (Wife of Kushige Takaga),,,,Q110168199,,"MISSING: on wikidata, no geni link, not in our tree"
Q28093,平 (楚国),,,,Q11060624,,"MISSING: on wikidata, no geni link, not in our tree"
Q28095,櫛笥隆兼,,,,Q109352455,,"MISSING: on wikidata, no geni link, not in our tree"
Q28096,郚公子春,,,,Q22773901,,"MISSING: on wikidata, no geni link, not in our tree"
Q28098,八条隆英,,,,Q110167917,,"MISSING: on wikidata, no geni link, not in our tree"
Q28099,Yue Ji,,+0489-00-00T00:00:00Z,,Q56347432,,"MISSING: on wikidata, no geni link, not in our tree"
Q28101,Fushimi-no-miya Kuninaga-shinnō,,,,Q11381095,,"MISSING: on wikidata, no geni link, not in our tree"
Q28102,King Jian of Chu,,+0408-00-00T00:00:00Z,,Q795902,,"MISSING: on wikidata, no geni link, not in our tree"
Q28104,Masuko-joō,,,,Q11126069,,"MISSING: on wikidata, no geni link, not in our tree"
Q28105,Lo Khang cong,,,,Q890091,,"MISSING: on wikidata, no geni link, not in our tree"
Q28107,Tong Quan Yuan  (fu Jian Gong Zhen Jian Qin Wang Nojia Nu Fang ),,,,Q110594673,,"MISSING: on wikidata, no geni link, not in our tree"
Q28108,Duke Huan of Song,,,,Q1188266,,"MISSING: on wikidata, no geni link, not in our tree"
Q28110,Fushimi-no-miya Kunitada-shinnō,,,,Q11381094,,"MISSING: on wikidata, no geni link, not in our tree"
Q28111,Duke Sheng of Wey,,,,Q1188308,,"MISSING: on wikidata, no geni link, not in our tree"
Q28113,尊英入道親王,,,,Q110594361,,"MISSING: on wikidata, no geni link, not in our tree"
Q28114,Meng Ji,,,,Q22813313,,"MISSING: on wikidata, no geni link, not in our tree"
Q28116,Shou Zi Nu Wang,,,,Q110594683,,"MISSING: on wikidata, no geni link, not in our tree"
Q28117,Sai Nguyen hau,,,,Q10822584,,"MISSING: on wikidata, no geni link, not in our tree"
Q28119,Sonshin-hosshinnō,,,,Q15924867,,"MISSING: on wikidata, no geni link, not in our tree"
Q28120,Jo of Gojoseon,,,,Q27786417,,"MISSING: on wikidata, no geni link, not in our tree"
Q28122,鷹司達子,,,,Q110590070,,"MISSING: on wikidata, no geni link, not in our tree"
Q28124,俠累,,,,Q10887926,,"MISSING: on wikidata, no geni link, not in our tree"
Q28126,Song Mu Mei Zi,,,,Q110590089,,"MISSING: on wikidata, no geni link, not in our tree"
Q28128,Marquess Jing of Han,,+0400-00-00T00:00:00Z,,Q574230,,"MISSING: on wikidata, no geni link, not in our tree"
Q28130,Fushimi-no-miya Sadayuki-shinnō,,,,Q11381088,,"MISSING: on wikidata, no geni link, not in our tree"
Q28132,Qi Jiang,,,,Q8249194,,"MISSING: on wikidata, no geni link, not in our tree"
Q28134,Kōchō-hosshinnō,,,,Q15929115,,"MISSING: on wikidata, no geni link, not in our tree"
Q28136,King Jing of Zhou,,+0520-00-00T00:00:00Z,,Q1184856,,"MISSING: on wikidata, no geni link, not in our tree"
Q28138,Ōinomikado Nobuna,,,,Q7137079,,"MISSING: on wikidata, no geni link, not in our tree"
Q28142,Ōe Iwashiro,,,,Q11436873,,"MISSING: on wikidata, no geni link, not in our tree"
Q28146,Rite,,,,Q110591985,,"MISSING: on wikidata, no geni link, not in our tree"
Q28150,Zi Yun Yuan,,,,Q110598055,,"MISSING: on wikidata, no geni link, not in our tree"
Q28154,Emperor Kōkaku,,,,Q313806,6000000011626837071,held: geni id in our corpus
Q28157,Shen Ren Fa Qin Wang,,,,Q110591986,,"MISSING: on wikidata, no geni link, not in our tree"
Q28160,Gong Zhang Ru Dao Qin Wang,,,,Q110597896,,"MISSING: on wikidata, no geni link, not in our tree"
Q28163,Kōen-nyūdōshinnō,,,,Q15929871,,"MISSING: on wikidata, no geni link, not in our tree"
Q28166,Zong Gong Nu Wang,,,,Q110598338,,"MISSING: on wikidata, no geni link, not in our tree"
Q28172,Ying Ren Fa Qin Wang,,,,Q110612146,,"MISSING: on wikidata, no geni link, not in our tree"
Q28175,Mao Li Zuo Dai,,,,Q109669534,,"MISSING: on wikidata, no geni link, not in our tree"
Q28184,Ying Si Fu Zi,,,,Q110714264,,"MISSING: on wikidata, no geni link, not in our tree"
Q28193,Kyōgoku-no-miya Kinhito-shinnō,,,,Q10883183,,"MISSING: on wikidata, no geni link, not in our tree"
Q28196,Jing Ji Gong Zai Zi Nu Wang,,,,Q110619600,,"MISSING: on wikidata, no geni link, not in our tree"
Q28201,Zhu Sijiu,,,,Q11093742,,"MISSING: on wikidata, no geni link, not in our tree"
Q28204,Empress Heng,,,,Q8254505,,"MISSING: on wikidata, no geni link, not in our tree"
Q28251,Pundarika (DIVERGENCE POINT),+1925-00-00T00:00:00Z,,,,6000000018291602649,held: geni id in our corpus
Q28261,Michishige Nakanoin,,,,Q17027320,,"MISSING: on wikidata, no geni link, not in our tree"
Q28265,Xiao Li Yuan Zheng Xin Nochang Nu  (zhi Tian Xin Chang Nozheng Shi Nochizhong Yuan Tong Mao Nozheng Shi ),,,,Q110884466,,"MISSING: on wikidata, no geni link, not in our tree"
Q28269,Jiu Shi Tong Yin Noniang  (jiu Shi Tong Xia Noqi ),,,,Q110884810,,"MISSING: on wikidata, no geni link, not in our tree"
Q28273,Jiu Shi Zhen Ji,,,,Q110884687,,"MISSING: on wikidata, no geni link, not in our tree"
Q28320,King VRIHADRATHA,,,,,,order.life only: no geni id and no wikidata qid
Q28325,Ichijō Tomiko,,,,Q7138920,6000000012597119721,held: geni id in our corpus
Q28329,Fushimi-no-miya Sadamochi-shinnō,,,,Q11381090,,"MISSING: on wikidata, no geni link, not in our tree"
Q28332,King of Mithila,,,,,,order.life only: no geni id and no wikidata qid
Q28351,朱恩鑙,+1452-01-01T00:00:00Z,,,Q11094065,,"MISSING: on wikidata, no geni link, not in our tree"
Q28353,Li Shi,+0656-01-01T00:00:00Z,+0710-01-01T00:00:00Z,,Q65802878,,"MISSING: on wikidata, no geni link, not in our tree"
Q28355,朱申鈘,+1448-01-01T00:00:00Z,,,Q11094470,,"MISSING: on wikidata, no geni link, not in our tree"
Q28357,Li Youqi,,+0679-01-01T00:00:00Z,,Q45489772,6000000075061041895,held: geni id in our corpus
Q28359,朱申鑿,+1459-01-01T00:00:00Z,,,Q11094471,,"MISSING: on wikidata, no geni link, not in our tree"
Q28361,Li Youting,,+0679-01-01T00:00:00Z,,Q45490092,6000000075061227859,held: geni id in our corpus
Q28363,朱貢錝,+1456-01-01T00:00:00Z,,,Q11094791,,"MISSING: on wikidata, no geni link, not in our tree"
Q28365,Li Dan,+0664-01-01T00:00:00Z,+0723-01-01T00:00:00Z,,Q45479542,,"MISSING: on wikidata, no geni link, not in our tree"
Q28367,朱均鈋,+1450-01-01T00:00:00Z,,,Q11093753,,"MISSING: on wikidata, no geni link, not in our tree"
Q28370,Li You,,+0679-01-01T00:00:00Z,,Q45475945,6000000075060332218,held: geni id in our corpus
Q28371,朱均鈽,,,,Q22829261,,"MISSING: on wikidata, no geni link, not in our tree"
Q28374,Li Xun,,+0716-01-01T00:00:00Z,,Q45476009,6000000075061108830,MISSING: has a geni id we have never exported
Q28375,朱詮鉦,+1469-00-00T00:00:00Z,+1527-00-00T00:00:00Z,,Q11094764,,"MISSING: on wikidata, no geni link, not in our tree"
Q28376,Solar Dynasty,,,,,,order.life only: no geni id and no wikidata qid
Q28378,Li Yin,,+0679-01-01T00:00:00Z,,Q45476454,6000000075060926843,held: geni id in our corpus
Q28379,朱詮鉌,,,,Q11094763,,"MISSING: on wikidata, no geni link, not in our tree"
Q28382,Li Jing,,,,Q22813496,6000000075060318079,held: geni id in our corpus
Q28383,Zhu Yangzhu,+1448-03-10T00:00:00Z,+1523-12-11T00:00:00Z,,Q11094911,,"MISSING: on wikidata, no geni link, not in our tree"
Q28386,Li Zhen,,+0679-01-01T00:00:00Z,,Q45471418,6000000075061121821,held: geni id in our corpus
Q28387,朱陽鐆,,,,Q22829241,,"MISSING: on wikidata, no geni link, not in our tree"
Q28390,Li Ying,,+0679-01-01T00:00:00Z,,Q45633006,6000000075060210145,held: geni id in our corpus
Q28391,Zhu Jinjun,+1449-01-01T00:00:00Z,+1497-01-01T00:00:00Z,,Q11094756,,"MISSING: on wikidata, no geni link, not in our tree"
Q28394,Li Gui,,+0679-01-01T00:00:00Z,,Q45477793,6000000075061100866,held: geni id in our corpus
Q28395,Anfu jun zhu,,,,Q45654427,,"MISSING: on wikidata, no geni link, not in our tree"
Q28398,Li Xu,+0650-00-00T00:00:00Z,+0688-01-01T00:00:00Z,,Q45474239,6000000075060389069,held: geni id in our corpus
Q28399,朱覲鐏,,,,Q22829282,,"MISSING: on wikidata, no geni link, not in our tree"
Q28402,Li Xun,,+0679-01-01T00:00:00Z,,Q45474864,6000000075061000900,held: geni id in our corpus
Q28403,Mei Jing,,,,Q45448053,,"MISSING: on wikidata, no geni link, not in our tree"
Q28406,Li Yi,,+0679-01-01T00:00:00Z,,Q45474929,6000000075060861914,held: geni id in our corpus
Q28407,Mei Chun,,,,Q11115129,6000000075406412867,MISSING: has a geni id we have never exported
Q28410,Li Shen,,+0679-01-01T00:00:00Z,,Q45478337,6000000075060579046,MISSING: has a geni id we have never exported
Q28411,Xu Xianzong,,,,Q11071022,,"MISSING: on wikidata, no geni link, not in our tree"
Q28412,SAUDAS (MITRASAH),,,,,,order.life only: no geni id and no wikidata qid
Q28414,Li Shi,,,,Q65806989,,"MISSING: on wikidata, no geni link, not in our tree"
Q28415,Xu Chengzong,,,,Q11070661,,"MISSING: on wikidata, no geni link, not in our tree"
Q28418,Li Tongzheng,,,,Q45449688,6000000075061006896,held: geni id in our corpus
Q28419,Crown Prince Uigyeong,+1438-09-15T00:00:00Z,+1457-09-02T00:00:00Z,,Q492979,,"MISSING: on wikidata, no geni link, not in our tree"
Q28420,KIIRTI RATHA,,,,,,order.life only: no geni id and no wikidata qid
Q28423,Grand Prince Wolsan,+1454-01-01T00:00:00Z,+1488-12-21T00:00:00Z,,Q16167043,,"MISSING: on wikidata, no geni link, not in our tree"
Q28429,of Vedic period,,,,,,order.life only: no geni id and no wikidata qid
Q28431,Seongjong of Joseon,+1457-07-30T00:00:00Z,+1494-12-24T00:00:00Z,,Q484006,,"MISSING: on wikidata, no geni link, not in our tree"
Q28435,張懋,+1441-01-01T00:00:00Z,,,Q11068466,,"MISSING: on wikidata, no geni link, not in our tree"
Q28439,Trinh Tinh Kinh phi,+1450-00-00T00:00:00Z,,,Q17362626,,"MISSING: on wikidata, no geni link, not in our tree"
Q28443,朱祐棌,+1460-01-01T00:00:00Z,,,Q11094523,,"MISSING: on wikidata, no geni link, not in our tree"
Q28447,Sun Lian,+1442-01-01T00:00:00Z,+1477-01-01T00:00:00Z,,Q45483045,,"MISSING: on wikidata, no geni link, not in our tree"
Q28451,Qian Gui,,,,Q45681855,,"MISSING: on wikidata, no geni link, not in our tree"
Q28455,Zhou Neng,+1398-01-01T00:00:00Z,+1463-01-01T00:00:00Z,,Q45696904,,"MISSING: on wikidata, no geni link, not in our tree"
Q28459,Zhou Shou,+1442-01-01T00:00:00Z,+1509-01-01T00:00:00Z,,Q28416614,,"MISSING: on wikidata, no geni link, not in our tree"
Q28463,Zhou Yu,,,,Q28416612,,"MISSING: on wikidata, no geni link, not in our tree"
Q28467,Empress Wu,+1449-01-01T00:00:00Z,+1509-01-01T00:00:00Z,,Q5374618,,"MISSING: on wikidata, no geni link, not in our tree"
Q28471,Empress Wang,+1401-00-00T00:00:00Z,+1518-03-19T00:00:00Z,,Q5374607,,"MISSING: on wikidata, no geni link, not in our tree"
Q28475,Empress Xiaomu,+1451-00-00T00:00:00Z,+1475-00-00T00:00:00Z,,Q8250300,,"MISSING: on wikidata, no geni link, not in our tree"
Q28480,Empress Xiaohui,+1445-00-00T00:00:00Z,+1522-00-00T00:00:00Z,,Q8250870,,"MISSING: on wikidata, no geni link, not in our tree"
Q28484,Consort Wan,+1428-00-00T00:00:00Z,+1487-00-00T00:00:00Z,,Q5370490,,"MISSING: on wikidata, no geni link, not in our tree"
Q28486,上杉憲勝,,,,Q11359167,,"MISSING: on wikidata, no geni link, not in our tree"
Q28488,Hongzhi Emperor,+1470-07-30T00:00:00Z,+1505-06-08T00:00:00Z,,Q9994,6000000012608863427,MISSING: has a geni id we have never exported
Q28492,Zhu Youyuan,+1476-07-22T00:00:00Z,+1519-07-13T00:00:00Z,,Q912267,6000000075326133291,MISSING: has a geni id we have never exported
Q28496,Zhu Youbin,+1479-01-26T00:00:00Z,+1539-10-05T00:00:00Z,,Q3497052,,"MISSING: on wikidata, no geni link, not in our tree"
Q28500,Zhu Youji,+1469-06-07T00:00:00Z,+1472-03-05T00:00:00Z,,Q11094513,,"MISSING: on wikidata, no geni link, not in our tree"
Q28502,Uesugi Sadamasa,+1453-00-00T00:00:00Z,+1488-05-05T00:00:00Z,,Q11359150,,"MISSING: on wikidata, no geni link, not in our tree"
Q28504,Zhu Youyun,+1481-06-29T00:00:00Z,+1507-01-17T00:00:00Z,,Q11094516,,"MISSING: on wikidata, no geni link, not in our tree"
Q28506,上杉房定の娘 (蘆名盛高の正室),,,,Q106768039,,"MISSING: on wikidata, no geni link, not in our tree"
Q28508,Zhu Youshu,+1486-01-01T00:00:00Z,+1539-01-01T00:00:00Z,,Q11094517,,"MISSING: on wikidata, no geni link, not in our tree"
Q28512,Zhu Youpeng,+1484-01-01T00:00:00Z,+1541-01-01T00:00:00Z,,Q11094520,,"MISSING: on wikidata, no geni link, not in our tree"
Q28516,Zhu Youlun,+1478-01-01T00:00:00Z,+1501-01-01T00:00:00Z,,Q11094521,,"MISSING: on wikidata, no geni link, not in our tree"
Q28519,Zhu Youhui,+1479-12-08T00:00:00Z,+1538-08-30T00:00:00Z,,Q11094524,,"MISSING: on wikidata, no geni link, not in our tree"
Q28522,Zhu Youkai,+1487-01-01T00:00:00Z,+1503-01-01T00:00:00Z,,Q11094528,,"MISSING: on wikidata, no geni link, not in our tree"
Q28525,Zhu Youzhi,+1481-12-02T00:00:00Z,+1545-01-01T00:00:00Z,,Q11094530,,"MISSING: on wikidata, no geni link, not in our tree"
Q28526,那須資氏,,,,Q106774451,,"MISSING: on wikidata, no geni link, not in our tree"
Q28528,Zhu Youshun,+1485-01-01T00:00:00Z,+1537-01-01T00:00:00Z,,Q11094534,,"MISSING: on wikidata, no geni link, not in our tree"
Q28531,Princess Renhe,+1475-00-00T00:00:00Z,,,Q10883736,,"MISSING: on wikidata, no geni link, not in our tree"
Q28534,Princess Xianyou,,+1492-01-01T00:00:00Z,,Q10884353,,"MISSING: on wikidata, no geni link, not in our tree"
Q28537,Princess Yongkang,+1478-01-01T00:00:00Z,,,Q11131998,,"MISSING: on wikidata, no geni link, not in our tree"
Q28540,Princess Deqing,+1450-00-00T00:00:00Z,,,Q11071759,,"MISSING: on wikidata, no geni link, not in our tree"
Q28543,Princess Changtai,+1450-00-00T00:00:00Z,+1487-00-00T00:00:00Z,,Q16603690,,"MISSING: on wikidata, no geni link, not in our tree"
Q28546,王惠妃,+1429-01-01T00:00:00Z,,,Q17362641,,"MISSING: on wikidata, no geni link, not in our tree"
Q28549,Consort Wan (Yingzong),+1432-01-01T00:00:00Z,+1468-01-01T00:00:00Z,,Q17362604,,"MISSING: on wikidata, no geni link, not in our tree"
Q28552,高淑妃,+1429-00-00T00:00:00Z,+1511-00-00T00:00:00Z,,Q16603747,,"MISSING: on wikidata, no geni link, not in our tree"
Q28555,杨安妃,+1414-01-01T00:00:00Z,,,Q8250485,,"MISSING: on wikidata, no geni link, not in our tree"
Q28558,魏德妃,+1426-01-01T00:00:00Z,,,Q30943741,,"MISSING: on wikidata, no geni link, not in our tree"
Q28559,大内政弘の娘 (大友義右の正室),,,,Q108896300,,"MISSING: on wikidata, no geni link, not in our tree"
Q28561,朱祐檯,+1482-01-01T00:00:00Z,,,Q11094538,,"MISSING: on wikidata, no geni link, not in our tree"
Q28564,朱祐枎,+1479-00-00T00:00:00Z,+1510-00-00T00:00:00Z,,Q11094514,,"MISSING: on wikidata, no geni link, not in our tree"
Q28567,朱祐榕,+1471-01-01T00:00:00Z,,,Q11094529,,"MISSING: on wikidata, no geni link, not in our tree"
Q28570,朱祐樒,+1482-01-01T00:00:00Z,,,Q11094532,,"MISSING: on wikidata, no geni link, not in our tree"
Q28573,Hang Yu,,,,Q65908358,,"MISSING: on wikidata, no geni link, not in our tree"
Q28576,朱祐材,+1474-01-01T00:00:00Z,,,Q11094512,,"MISSING: on wikidata, no geni link, not in our tree"
Q28579,朱祐櫍,+1475-01-01T00:00:00Z,,,Q11094539,,"MISSING: on wikidata, no geni link, not in our tree"
Q28582,朱祐楬,,,,Q11094527,,"MISSING: on wikidata, no geni link, not in our tree"
Q28585,Zhu Yousi,,+1555-01-01T00:00:00Z,,Q11094525,,"MISSING: on wikidata, no geni link, not in our tree"
Q28588,朱佑棨,+1495-01-01T00:00:00Z,+1524-01-01T00:00:00Z,,Q6784846,,"MISSING: on wikidata, no geni link, not in our tree"
Q28591,朱佑楑,+1500-01-01T00:00:00Z,,,Q6784823,,"MISSING: on wikidata, no geni link, not in our tree"
Q28594,朱祐柄,,,,Q11094518,,"MISSING: on wikidata, no geni link, not in our tree"
Q28597,朱祐橺,+1471-01-01T00:00:00Z,+1504-01-01T00:00:00Z,,Q11094536,,"MISSING: on wikidata, no geni link, not in our tree"
Q28601,朱祐枔,+1474-01-01T00:00:00Z,,,Q11094515,,"MISSING: on wikidata, no geni link, not in our tree"
Q28605,朱祐檡,+1484-01-01T00:00:00Z,,,Q11094537,,"MISSING: on wikidata, no geni link, not in our tree"
Q28607,Satake Yoshishige,+1547-03-07T00:00:00Z,+1612-05-19T00:00:00Z,,Q1133798,,"MISSING: on wikidata, no geni link, not in our tree"
Q28609,朱祐橏,,,,Q22829206,,"MISSING: on wikidata, no geni link, not in our tree"
Q28613,Duke Chu of Jin,,,,Q5312752,,"MISSING: on wikidata, no geni link, not in our tree"
Q28617,Duke Jing of Jin,,+0434-00-00T00:00:00Z,,Q5312802,,"MISSING: on wikidata, no geni link, not in our tree"
Q28621,Marquis of Qin,,+0848-00-00T00:00:00Z,,Q553776,,"MISSING: on wikidata, no geni link, not in our tree"
Q28623,大関晴増,+1561-00-00T00:00:00Z,+1596-06-03T00:00:00Z,,Q11439894,,"MISSING: on wikidata, no geni link, not in our tree"
Q28625,Duke Huai of Qin,,+0425-00-00T00:00:00Z,,Q553786,,"MISSING: on wikidata, no geni link, not in our tree"
Q28629,Duke Zao of Qin,,+0429-00-00T00:00:00Z,,Q553781,,"MISSING: on wikidata, no geni link, not in our tree"
Q28633,King Mu of Chu,+0650-00-00T00:00:00Z,+0614-00-00T00:00:00Z,,Q795957,,"MISSING: on wikidata, no geni link, not in our tree"
Q28637,Zǐ Zhòng,,,,Q10944192,,"MISSING: on wikidata, no geni link, not in our tree"
Q28641,Prince Zǐ Xīn,+0650-00-00T00:00:00Z,,,Q10944189,,"MISSING: on wikidata, no geni link, not in our tree"
Q28645,Yú Qiū,,,,Q11138213,,"MISSING: on wikidata, no geni link, not in our tree"
Q28650,Wang Ziyang,,,,Q17026423,,"MISSING: on wikidata, no geni link, not in our tree"
Q28654,Zǐ Fǎn,+0650-00-00T00:00:00Z,+0575-00-00T00:00:00Z,,Q10944072,,"MISSING: on wikidata, no geni link, not in our tree"
Q28658,Zishang,,,,Q10944076,,"MISSING: on wikidata, no geni link, not in our tree"
Q28662,Fan Ji,+0700-00-00T00:00:00Z,+0600-00-00T00:00:00Z,,Q1395433,,"MISSING: on wikidata, no geni link, not in our tree"
Q28666,弃疾 (子南之子),,,,Q11066208,,"MISSING: on wikidata, no geni link, not in our tree"
Q28670,幕 (楚國),+0550-00-00T00:00:00Z,,,Q11060544,,"MISSING: on wikidata, no geni link, not in our tree"
Q28674,平夏,+0550-00-00T00:00:00Z,,,Q11060828,,"MISSING: on wikidata, no geni link, not in our tree"
Q28678,Zhenji,,,,Q65801119,,"MISSING: on wikidata, no geni link, not in our tree"
Q28682,Goujian,+0550-00-00T00:00:00Z,,,Q1267918,,"MISSING: on wikidata, no geni link, not in our tree"
