contrast,own_presence,neighbour_median,neighbours,geni_id,birth_year
3,2,5,2,6000000002803005961,1710
3,2,5,2,6000000002765103000,
3,2,5,2,6000000002742619249,
3,2,5,2,6000000002741795608,
3,2,5,2,6000000002702661819,1335
3,2,5,2,6000000002659672410,
3,2,5,2,6000000002546328748,
3,2,5,2,6000000002546277395,
3,2,5,2,6000000002531865430,1120
3,2,5,2,6000000002412573041,
3,2,5,2,6000000002332013343,
3,2,5,2,6000000002331099038,
3,2,5,2,6000000002330965631,
3,2,5,2,6000000002330932249,
3,2,5,2,6000000002325838738,1759
3,2,5,2,6000000002288695829,1765
3,2,5,2,6000000002240472192,
3,2,5,2,6000000002230841542,
3,2,5,2,6000000002221543126,
3,2,5,2,6000000002188578678,
3,2,5,2,6000000002188569623,
3,2,5,2,6000000002187972020,1152
3,2,5,2,6000000002187887722,
3,2,5,2,6000000002187700696,860
3,2,5,2,6000000002116129513,1458
3,2,5,2,6000000002071341413,
3,2,5,2,6000000001809832170,
3,2,5,2,6000000001789023125,1083
3,2,5,2,6000000001773513273,
3,2,5,2,6000000001773448110,
3,2,5,2,6000000001770753169,
3,2,5,2,6000000001752845602,
3,2,5,2,6000000001750421204,
3,2,5,2,6000000001749825609,
3,2,5,2,6000000001749805363,
3,2,5,2,6000000001749770464,1570
3,2,5,2,6000000001669618957,
3,2,5,2,6000000001544502662,1075
3,2,5,2,6000000001544491726,
3,2,5,2,6000000001504851489,1765
3,2,5,2,6000000001504674359,
3,2,5,2,6000000001504528640,
3,2,5,2,6000000001504214169,1389
3,2,5,2,6000000001351784334,
3,2,5,2,6000000001169174384,1145
3,2,5,2,6000000001169157891,1705
3,2,5,2,6000000001142216576,1509
3,2,5,2,6000000001120912416,1180
3,2,5,2,6000000000957287491,567
3,2,5,2,6000000000901150234,1290
3,2,5,2,6000000000879784241,1930
3,2,5,2,6000000000722907251,1100
3,2,5,2,6000000000705393897,1170
3,2,5,2,6000000000584208991,
3,2,5,2,6000000000567911426,
3,2,5,2,6000000000475070586,
3,2,5,2,6000000000462363654,1200
3,2,5,2,6000000000460902434,
3,2,5,2,6000000000460142001,
3,2,5,2,6000000000424767513,1100
3,2,5,2,6000000000413712958,
3,2,5,2,6000000000305163876,1530
3,2,5,2,6000000000232599714,1036
3,2,5,2,6000000000192508083,1770
3,2,5,2,6000000000172079616,1696
3,2,5,2,6000000000172035320,1670
3,2,5,2,6000000000068936327,
3,2,5,2,6000000000064193025,1729
3,2,5,2,5303444902800049616,
3,2,5,2,4978373501600039973,895
3,2,5,2,4964687836760102478,1748
3,2,5,2,4964652855650102428,1724
3,2,5,2,4956689915380130680,855
3,2,5,2,4921475735990122504,521
3,2,5,2,4255617171480011269,
3,2,5,2,389787275690003309,
3,2,5,2,387980272920011559,
3,2,5,2,348942396710005789,
3,2,5,2,3120488,895
3,2,5,2,3120464,930
3,2,5,2,308670237090008278,1886
3,2,5,2,308648687020007071,
3,2,5,2,304906789780001381,815
3,2,5,2,2532322,
3,2,5,2,2532314,
3,2,5,2,2503531,
3,1,4,17,6000000202714882711,1778
3,1,4,14,6000000185048613869,
3,1,4,13,6000000003027771476,1832
3,1,4,12,6000000002764983126,1749
3,1,4,11,6000000197225646821,
3,1,4,11,6000000193710032844,
3,1,4,11,6000000150603122845,1635
3,1,4,11,6000000035106936038,
3,1,4,11,6000000005609529909,1649
3,1,4,11,6000000005608959467,1614
3,1,4,11,6000000005606971438,1643
3,1,4,11,6000000003095033630,1637
3,1,4,11,6000000002621104336,
3,1,4,11,6000000001169146065,1626
3,1,4,10,6000000009309547030,1450
3,1,4,10,6000000008450284248,1759
3,1,4,10,6000000003251923512,1816
3,1,4,10,6000000002893473790,1637
3,1,4,10,6000000002030778359,1937
3,1,4,9,6000000014024054923,
3,1,4,9,6000000004722982001,1697
3,1,4,8,6000000013814652551,1685
3,1,4,8,6000000007980643626,1530
3,1,4,8,6000000006776176678,1572
3,1,4,8,6000000003491944610,1673
3,1,4,8,6000000000099772462,1934
3,1,4,7,6000000190316994840,
3,1,4,7,6000000037903935902,
3,1,4,7,6000000026256473057,
3,1,4,7,6000000004027987104,1477
3,1,4,7,6000000003637361593,1095
3,1,4,7,6000000002413992289,
3,1,4,7,6000000002269427597,1540
3,1,4,6,6000000195445847835,
3,1,4,6,6000000195445703878,
3,1,4,6,6000000178822388823,1726
3,1,4,6,6000000178822367838,1729
3,1,4,6,6000000178822092836,1718
3,1,4,6,6000000178820686905,1714
3,1,4,6,6000000116892117863,
3,1,4,6,6000000018624284191,
3,1,4,6,6000000007980534573,1510
3,1,4,6,6000000007511564107,
3,1,4,6,6000000007255872047,1660
3,1,4,6,6000000007044844072,
3,1,4,6,6000000006954087667,
3,1,4,6,6000000005607193018,1791
3,1,4,6,6000000005607193009,1801
3,1,4,6,6000000004736096022,1540
3,1,4,6,6000000003828840208,
3,1,4,6,6000000003827909093,1327
3,1,4,6,6000000003493116555,1291
3,1,4,6,6000000003493116534,1281
3,1,4,6,6000000003493116527,1275
3,1,4,6,6000000003264443113,1764
3,1,4,6,6000000002763823209,
3,1,4,6,6000000002602306216,
3,1,4,6,6000000002507067700,
3,1,4,6,6000000000743372033,
3,1,4,6,5606420453720047625,1625
3,1,4,6,5352807347120050259,1786
3,1,4,5,6000000193555793835,
3,1,4,5,6000000193555771828,
3,1,4,5,6000000193555484858,
3,1,4,5,6000000192537036936,
3,1,4,5,6000000116869382868,1649
3,1,4,5,6000000116869382857,
3,1,4,5,6000000024710226912,
3,1,4,5,6000000023661316478,1580
3,1,4,5,6000000020307201873,1640
3,1,4,5,6000000015635713320,1590
3,1,4,5,6000000012010888481,1635
3,1,4,5,6000000011708354535,1370
3,1,4,5,6000000011550595470,1645
3,1,4,5,6000000011532327000,1589
3,1,4,5,6000000010222381776,920
3,1,4,5,6000000009326794330,1618
3,1,4,5,6000000009326591615,1616
3,1,4,5,6000000008248183984,
3,1,4,5,6000000008010274686,
3,1,4,5,6000000007375962372,1634
3,1,4,5,6000000007151374978,1370
3,1,4,5,6000000005099643428,1808
3,1,4,5,6000000004089396078,
3,1,4,5,6000000003492033538,1652
3,1,4,5,6000000003492033533,1651
3,1,4,5,6000000003232678085,1430
3,1,4,5,6000000003095174692,1769
3,1,4,5,6000000003095003954,1636
3,1,4,5,6000000003094961949,
3,1,4,5,6000000003094961944,
3,1,4,5,6000000001809555114,
3,1,4,5,6000000001188805988,1340
3,1,4,5,4213700346270075444,1312
3,1,4,4,6000000226857061050,
3,1,4,4,6000000225370639859,1817
3,1,4,4,6000000205322662884,1630
3,1,4,4,6000000204273265884,
3,1,4,4,6000000204118941830,
3,1,4,4,6000000204118668831,
3,1,4,4,6000000201189988914,
3,1,4,4,6000000199460342826,1857
3,1,4,4,6000000197604492862,1559
3,1,4,4,6000000193372124831,
3,1,4,4,6000000185232628839,
3,1,4,4,6000000185140664840,1685
3,1,4,4,6000000179281868848,899
3,1,4,4,6000000175316675958,1454
3,1,4,4,6000000116690438822,1708
3,1,4,4,6000000114778948843,
3,1,4,4,6000000114648832102,
3,1,4,4,6000000114646999049,1694
3,1,4,4,6000000106923248115,1701
3,1,4,4,6000000089147944085,
3,1,4,4,6000000075404592825,
3,1,4,4,6000000074698845066,
3,1,4,4,6000000072878100990,1300
3,1,4,4,6000000070618974143,1679
3,1,4,4,6000000070347860977,1681
3,1,4,4,6000000066085754149,1430
3,1,4,4,6000000052979256865,
3,1,4,4,6000000052944319233,1948
3,1,4,4,6000000052533170895,1699
3,1,4,4,6000000052532975934,1708
3,1,4,4,6000000048735863858,1816
3,1,4,4,6000000047423616821,1699
3,1,4,4,6000000046377371046,1666
3,1,4,4,6000000041239349436,
3,1,4,4,6000000041239092406,
3,1,4,4,6000000038393958995,1845
3,1,4,4,6000000037881069864,1699
3,1,4,4,6000000036316551835,
3,1,4,4,6000000036316543037,1390
3,1,4,4,6000000035445617050,
3,1,4,4,6000000027431818290,1719
3,1,4,4,6000000023661316484,1604
3,1,4,4,6000000020637646342,1775
3,1,4,4,6000000020483135427,1766
3,1,4,4,6000000019459754624,
3,1,4,4,6000000018624999205,
3,1,4,4,6000000018624733566,
3,1,4,4,6000000017956490174,1198
3,1,4,4,6000000017937057317,1422
3,1,4,4,6000000017498783033,1773
3,1,4,4,6000000017017508778,
3,1,4,4,6000000016155779948,
3,1,4,4,6000000015995146176,
3,1,4,4,6000000015200760459,1386
3,1,4,4,6000000014676960474,1620
3,1,4,4,6000000012757312172,1637
3,1,4,4,6000000012033654469,
3,1,4,4,6000000011862482539,1274
3,1,4,4,6000000011845491303,
3,1,4,4,6000000011844513327,1320
3,1,4,4,6000000011033919470,1080
3,1,4,4,6000000010482848127,1667
3,1,4,4,6000000009967802867,1031
3,1,4,4,6000000009297654524,
3,1,4,4,6000000009244678298,1717
3,1,4,4,6000000009044547725,870
3,1,4,4,6000000008296175147,
3,1,4,4,6000000007269763435,1700
3,1,4,4,6000000007126270591,
3,1,4,4,6000000007023689697,
3,1,4,4,6000000006596846878,1350
3,1,4,4,6000000006581563755,
3,1,4,4,6000000006434716026,1738
3,1,4,4,6000000006146866496,1871
3,1,4,4,6000000005644622005,1564
3,1,4,4,6000000005441261795,1830
3,1,4,4,6000000005441261788,1825
3,1,4,4,6000000004109425729,
3,1,4,4,6000000004037359191,
3,1,4,4,6000000003902455177,1076
3,1,4,4,6000000003828052793,1220
3,1,4,4,6000000003827477284,1212
3,1,4,4,6000000003491998937,1851
3,1,4,4,6000000003491995044,1735
3,1,4,4,6000000003491933528,
3,1,4,4,6000000003219763000,1319
3,1,4,4,6000000003095234990,1649
3,1,4,4,6000000002645126506,1304
3,1,4,4,6000000002452570094,1673
3,1,4,4,6000000002188144288,
3,1,4,4,6000000002187794993,1168
3,1,4,4,6000000002187794955,1149
3,1,4,4,6000000001904676239,
3,1,4,4,6000000001578882288,1324
3,1,4,4,6000000001504974016,
3,1,4,4,6000000001504827781,1564
3,1,4,4,6000000001504663894,
3,1,4,4,6000000001504367813,1270
3,1,4,4,6000000001500828778,1373
3,1,4,4,6000000001169317631,1590
3,1,4,4,6000000001169232975,
3,1,4,4,6000000001169082884,1792
3,1,4,4,6000000000462691441,
3,1,4,4,6000000000245079990,
3,1,4,4,6000000000205584766,1788
3,1,4,4,4948159802140028469,1733
3,1,4,4,4703720782740123125,1507
3,1,4,4,329701056720007585,1568
3,1,4,3,6000000227017513940,1187
3,1,4,3,6000000227017455928,1130
3,1,4,3,6000000226333545848,
3,1,4,3,6000000224882211870,
3,1,4,3,6000000221033006945,1704
3,1,4,3,6000000219543860835,1699
3,1,4,3,6000000217771775893,1878
3,1,4,3,6000000210624882822,
3,1,4,3,6000000205529392823,1864
3,1,4,3,6000000205521676840,1200
3,1,4,3,6000000204273616838,
3,1,4,3,6000000199122502873,
3,1,4,3,6000000199121560044,
3,1,4,3,6000000199121254204,
3,1,4,3,6000000199119912325,
3,1,4,3,6000000195339546829,1759
3,1,4,3,6000000191986358867,
3,1,4,3,6000000188893177869,1715
3,1,4,3,6000000187715924373,
3,1,4,3,6000000185092574847,
3,1,4,3,6000000181852600823,
3,1,4,3,6000000168670568948,1747
3,1,4,3,6000000151427162890,1530
3,1,4,3,6000000090545840262,
3,1,4,3,6000000081480944028,
3,1,4,3,6000000078704427689,1875
3,1,4,3,6000000075403526827,
3,1,4,3,6000000066640763006,
3,1,4,3,6000000054083688030,
3,1,4,3,6000000049189228821,860
3,1,4,3,6000000046392387209,
3,1,4,3,6000000042980565865,
3,1,4,3,6000000040036916922,1693
3,1,4,3,6000000038501757589,
3,1,4,3,6000000038024229235,
3,1,4,3,6000000037690819841,
3,1,4,3,6000000036441039459,
3,1,4,3,6000000033315838821,1507
3,1,4,3,6000000033315726015,
3,1,4,3,6000000031352344384,1770
3,1,4,3,6000000026256156017,1585
3,1,4,3,6000000025238543053,1820
3,1,4,3,6000000022578768729,
3,1,4,3,6000000022291303850,1702
3,1,4,3,6000000022128416576,1707
3,1,4,3,6000000021860975184,
3,1,4,3,6000000021768781479,
3,1,4,3,6000000020840816507,1240
3,1,4,3,6000000020666429125,1695
3,1,4,3,6000000018143034001,
3,1,4,3,6000000017880197672,
3,1,4,3,6000000017616179489,1910
3,1,4,3,6000000015865270552,
3,1,4,3,6000000015050513322,1661
3,1,4,3,6000000012661725139,1796
3,1,4,3,6000000011812221577,-728
3,1,4,3,6000000011624413631,1302
3,1,4,3,6000000011046038502,1884
3,1,4,3,6000000010544519337,1688
3,1,4,3,6000000009860586636,
3,1,4,3,6000000009860579707,
3,1,4,3,6000000009602440603,940
3,1,4,3,6000000009498038796,
3,1,4,3,6000000009305161391,1150
3,1,4,3,6000000009164642915,
3,1,4,3,6000000008815370107,1030
3,1,4,3,6000000008670725632,1414
3,1,4,3,6000000007980760971,1505
3,1,4,3,6000000007980708603,1443
3,1,4,3,6000000007166486207,1425
3,1,4,3,6000000007109704545,
3,1,4,3,6000000006973053844,
3,1,4,3,6000000006829538915,
3,1,4,3,6000000006589406117,1256
3,1,4,3,6000000006589072795,
3,1,4,3,6000000006582994318,1040
3,1,4,3,6000000006375725195,1881
3,1,4,3,6000000006236007164,1878
3,1,4,3,6000000006128520119,1771
3,1,4,3,6000000006128237429,1776
3,1,4,3,6000000005609518795,1820
3,1,4,3,6000000005608888625,1749
3,1,4,3,6000000005606920230,1904
3,1,4,3,6000000005431413540,1709
3,1,4,3,6000000005234821597,1430
3,1,4,3,6000000005065721733,
3,1,4,3,6000000004869193989,1032
3,1,4,3,6000000003828250598,1300
3,1,4,3,6000000003076376661,1173
3,1,4,3,6000000003054996035,1695
3,1,4,3,6000000002893696688,1609
3,1,4,3,6000000002779758828,1585
3,1,4,3,6000000002758556341,1640
3,1,4,3,6000000002603651399,1330
3,1,4,3,6000000002268558902,
3,1,4,3,6000000002188307184,1060
3,1,4,3,6000000001998863101,
3,1,4,3,6000000001882777400,
3,1,4,3,6000000001612457094,1145
3,1,4,3,6000000001504857999,1692
3,1,4,3,6000000000736830679,1332
3,1,4,3,6000000000733461316,1334
3,1,4,3,6000000000496970970,
3,1,4,3,6000000000485134552,1350
3,1,4,3,6000000000473948596,1211
3,1,4,3,6000000000436551776,1304
3,1,4,3,5553139704240043377,1630
3,1,4,3,5340541780820104238,1112
3,1,4,2,6000000227227194942,
3,1,4,2,6000000227226796879,
3,1,4,2,6000000227040518825,
3,1,4,2,6000000226999525852,
3,1,4,2,6000000226971378827,
3,1,4,2,6000000226640742837,
3,1,4,2,6000000226573986838,1320
3,1,4,2,6000000226314898915,1932
3,1,4,2,6000000226158077827,1170
3,1,4,2,6000000226105316868,1825
3,1,4,2,6000000225679755825,
3,1,4,2,6000000225395765823,
3,1,4,2,6000000225356373831,
3,1,4,2,6000000225356129865,
3,1,4,2,6000000225236178058,
3,1,4,2,6000000225108553859,830
3,1,4,2,6000000224981650532,1741
3,1,4,2,6000000224818284831,
3,1,4,2,6000000224694371055,1510
3,1,4,2,6000000224258345834,
3,1,4,2,6000000224257538302,
3,1,4,2,6000000224190640952,1664
3,1,4,2,6000000224131858858,1818
3,1,4,2,6000000223809952141,1720
3,1,4,2,6000000223806781710,1790
3,1,4,2,6000000223806781696,1777
3,1,4,2,6000000223792048653,1730
3,1,4,2,6000000223789945033,1725
3,1,4,2,6000000223776188858,1730
3,1,4,2,6000000223776188848,1720
3,1,4,2,6000000223724554574,1734
3,1,4,2,6000000223547146903,1015
3,1,4,2,6000000223383605874,
3,1,4,2,6000000223355865490,1715
3,1,4,2,6000000223234634077,1712
3,1,4,2,6000000223233602409,1752
3,1,4,2,6000000223233602397,1755
3,1,4,2,6000000223232720342,1732
3,1,4,2,6000000223232492225,1732
3,1,4,2,6000000223232458967,1734
3,1,4,2,6000000223232132109,1720
3,1,4,2,6000000223231459773,1742
3,1,4,2,6000000223231459763,1736
3,1,4,2,6000000223134998840,
3,1,4,2,6000000223134962846,
3,1,4,2,6000000223087132888,1100
3,1,4,2,6000000222731392060,
3,1,4,2,6000000222707809971,
3,1,4,2,6000000221986789907,
3,1,4,2,6000000221986786886,1020
3,1,4,2,6000000221772509845,
3,1,4,2,6000000221681794933,
3,1,4,2,6000000221641379834,1850
3,1,4,2,6000000221384845823,
3,1,4,2,6000000221190060882,
3,1,4,2,6000000221019224878,1696
3,1,4,2,6000000220469236833,
3,1,4,2,6000000220444503829,
3,1,4,2,6000000220342747839,1495
3,1,4,2,6000000220330640824,
3,1,4,2,6000000219960064828,1939
3,1,4,2,6000000219959714901,
3,1,4,2,6000000219938186007,1711
3,1,4,2,6000000219852279847,
3,1,4,2,6000000219764956845,1879
3,1,4,2,6000000219193157841,1742
3,1,4,2,6000000219032270855,
3,1,4,2,6000000218274712863,
3,1,4,2,6000000218156069855,1468
3,1,4,2,6000000218037595825,
3,1,4,2,6000000218034871822,
3,1,4,2,6000000218032927846,
3,1,4,2,6000000218032630896,
3,1,4,2,6000000217364007821,
3,1,4,2,6000000216039036847,
3,1,4,2,6000000216030918822,
3,1,4,2,6000000215850992832,1010
3,1,4,2,6000000215007310833,1449
3,1,4,2,6000000215006976860,1500
3,1,4,2,6000000214647306823,
3,1,4,2,6000000210630831832,1761
3,1,4,2,6000000210628773841,
3,1,4,2,6000000210628322838,
3,1,4,2,6000000210595804934,
3,1,4,2,6000000210108008371,1881
3,1,4,2,6000000210104895861,1855
3,1,4,2,6000000209933015821,
3,1,4,2,6000000209143442833,1901
3,1,4,2,6000000209001472854,1130
3,1,4,2,6000000207961395783,1727
3,1,4,2,6000000207680755858,1814
3,1,4,2,6000000207225685841,1682
3,1,4,2,6000000206553474821,1889
3,1,4,2,6000000206553289891,1895
3,1,4,2,6000000205990357016,1704
3,1,4,2,6000000205875881863,
3,1,4,2,6000000205873518857,
3,1,4,2,6000000205779827822,
3,1,4,2,6000000205779808826,
3,1,4,2,6000000205239930887,1690
3,1,4,2,6000000205207291865,1889
3,1,4,2,6000000205102574885,
3,1,4,2,6000000204546320824,
3,1,4,2,6000000204538221016,
3,1,4,2,6000000203325253822,1454
3,1,4,2,6000000203304690858,1385
3,1,4,2,6000000203262620831,1532
3,1,4,2,6000000202761444891,
3,1,4,2,6000000202715963346,1783
3,1,4,2,6000000202468000840,
3,1,4,2,6000000201653223821,
3,1,4,2,6000000201019564875,1857
3,1,4,2,6000000199788454821,1836
3,1,4,2,6000000199788024826,1814
3,1,4,2,6000000199530861830,1652
3,1,4,2,6000000199502763828,1786
3,1,4,2,6000000199402809826,
3,1,4,2,6000000199401999897,1038
3,1,4,2,6000000198069601822,900
3,1,4,2,6000000196873456822,
3,1,4,2,6000000196629987841,
3,1,4,2,6000000196397100839,
3,1,4,2,6000000196172648836,
3,1,4,2,6000000196172099910,
3,1,4,2,6000000195637243831,1229
3,1,4,2,6000000195001803822,
3,1,4,2,6000000194753875830,1857
3,1,4,2,6000000194752796859,1889
3,1,4,2,6000000194611699851,1705
3,1,4,2,6000000194439675845,1720
3,1,4,2,6000000194312784874,1752
3,1,4,2,6000000194231673848,
3,1,4,2,6000000194124668821,
3,1,4,2,6000000194124574828,
3,1,4,2,6000000193494718790,1542
3,1,4,2,6000000193371974828,1819
3,1,4,2,6000000193367805824,
3,1,4,2,6000000192543710824,
3,1,4,2,6000000192474023868,1727
3,1,4,2,6000000192437989847,1730
3,1,4,2,6000000191730938845,1440
3,1,4,2,6000000190994650157,1699
3,1,4,2,6000000190727634830,1120
3,1,4,2,6000000190693480181,1657
3,1,4,2,6000000190317318847,
3,1,4,2,6000000190154898868,
3,1,4,2,6000000190030728865,
3,1,4,2,6000000189848625832,
3,1,4,2,6000000189721663870,
3,1,4,2,6000000189393009823,
3,1,4,2,6000000188805612948,1541
3,1,4,2,6000000188617504826,
3,1,4,2,6000000188616782892,
3,1,4,2,6000000188561809832,
3,1,4,2,6000000188318815854,
3,1,4,2,6000000188290887827,
3,1,4,2,6000000187946500829,
3,1,4,2,6000000186314598971,
3,1,4,2,6000000186239033934,
3,1,4,2,6000000186158738204,
3,1,4,2,6000000186158403201,
3,1,4,2,6000000186135518853,
3,1,4,2,6000000186132354447,1867
3,1,4,2,6000000186128507826,
3,1,4,2,6000000186063760087,1720
3,1,4,2,6000000186060413607,
3,1,4,2,6000000186028658902,1869
3,1,4,2,6000000185560157724,
3,1,4,2,6000000185479321399,
3,1,4,2,6000000185467544878,1709
3,1,4,2,6000000185454231970,
3,1,4,2,6000000185262707888,
3,1,4,2,6000000185165240822,1650
3,1,4,2,6000000184911736822,
3,1,4,2,6000000184910220890,1700
3,1,4,2,6000000184790456846,
3,1,4,2,6000000184409156851,
3,1,4,2,6000000183706419843,1666
3,1,4,2,6000000182982843084,1714
3,1,4,2,6000000182864901915,
3,1,4,2,6000000182651327837,1445
3,1,4,2,6000000182261596093,1825
3,1,4,2,6000000182225916840,1885
3,1,4,2,6000000181873740842,1661
3,1,4,2,6000000181873593883,1645
3,1,4,2,6000000181790597881,
3,1,4,2,6000000180398734845,1852
3,1,4,2,6000000180378600874,
3,1,4,2,6000000180375982869,
3,1,4,2,6000000179393360823,
3,1,4,2,6000000179124993846,
3,1,4,2,6000000178117356877,
3,1,4,2,6000000177743181849,
3,1,4,2,6000000177538111883,1721
3,1,4,2,6000000177490743843,
3,1,4,2,6000000177490310843,
3,1,4,2,6000000177418878831,
3,1,4,2,6000000177418259861,
3,1,4,2,6000000177357564823,1875
3,1,4,2,6000000176757396862,
3,1,4,2,6000000176321081821,
3,1,4,2,6000000176307573852,
3,1,4,2,6000000176275625855,1654
3,1,4,2,6000000176049044823,
3,1,4,2,6000000175878823830,1826
3,1,4,2,6000000175743182841,1779
3,1,4,2,6000000175628085832,
3,1,4,2,6000000175627328865,
3,1,4,2,6000000175260784573,
3,1,4,2,6000000174356342834,1708
3,1,4,2,6000000174356342831,
3,1,4,2,6000000174303109833,
3,1,4,2,6000000173881283013,1732
3,1,4,2,6000000173829113024,1165
3,1,4,2,6000000173052020168,1827
3,1,4,2,6000000171532502941,
3,1,4,2,6000000171295037940,1636
3,1,4,2,6000000171287930483,1666
3,1,4,2,6000000168803388020,1915
3,1,4,2,6000000166761258274,
3,1,4,2,6000000164686482896,
3,1,4,2,6000000162513724821,
3,1,4,2,6000000159831123830,929
3,1,4,2,6000000158797983821,
3,1,4,2,6000000156551580823,
3,1,4,2,6000000155047646986,
3,1,4,2,6000000152702612828,1685
3,1,4,2,6000000152691513855,1698
3,1,4,2,6000000152668379422,1697
3,1,4,2,6000000151378836988,
3,1,4,2,6000000150522621825,
3,1,4,2,6000000148051549838,
3,1,4,2,6000000147222071833,
3,1,4,2,6000000145858977870,
3,1,4,2,6000000145852561842,
3,1,4,2,6000000145347060010,1180
3,1,4,2,6000000144702851850,1672
3,1,4,2,6000000144117663821,1085
3,1,4,2,6000000143830466855,
3,1,4,2,6000000143829407918,
3,1,4,2,6000000142830675829,
3,1,4,2,6000000142438789835,
3,1,4,2,6000000139990435022,1905
3,1,4,2,6000000137102096179,
3,1,4,2,6000000132865744837,1430
3,1,4,2,6000000131541103835,
3,1,4,2,6000000131536012847,1729
3,1,4,2,6000000131280569837,950
3,1,4,2,6000000131280534881,950
3,1,4,2,6000000130073537843,
3,1,4,2,6000000128642022930,1815
3,1,4,2,6000000126440093877,1767
3,1,4,2,6000000126438612885,1725
3,1,4,2,6000000126090701938,
3,1,4,2,6000000124993719889,
3,1,4,2,6000000124406056885,
3,1,4,2,6000000124405295048,
3,1,4,2,6000000122743589851,1520
3,1,4,2,6000000122721004949,1710
3,1,4,2,6000000122505671838,
3,1,4,2,6000000122495366832,
3,1,4,2,6000000122450710840,
3,1,4,2,6000000120852548942,1771
3,1,4,2,6000000120852470144,1804
3,1,4,2,6000000118343452824,
3,1,4,2,6000000118341778824,
3,1,4,2,6000000118235256922,1858
3,1,4,2,6000000117702256044,
3,1,4,2,6000000116768691134,1698
3,1,4,2,6000000116765381875,1720
3,1,4,2,6000000116368324043,
3,1,4,2,6000000114874568921,1719
3,1,4,2,6000000114686122658,
3,1,4,2,6000000114621632838,1721
3,1,4,2,6000000114073397266,
3,1,4,2,6000000113882546983,
3,1,4,2,6000000112875980836,
3,1,4,2,6000000112874706048,
3,1,4,2,6000000111738453940,
3,1,4,2,6000000111738409923,1325
