when	session	kind	text
2026-08-29T23:36:47.980Z	0abbc71f	typed	"WORK-LOOP TICK (geni). Do these in order, then stop. ⏎  ⏎ (a) SYNC — `git fetch origin`, fast-forward/rebase main. Never force-push, never reset --hard. ⏎  ⏎ (b) WORK — take the TOP actionable item from queue.md and do it. Work first-to-last, her instruction 2026-08-29: ""Work on the queue from first to last like normal"" and ""barrel through the queue"". If the top item is genuinely blocked, say why in one line and take the next one — do not stall the whole tick on it. ⏎  ⏎ (c) HARD RAILS — ⏎   - Never weaken, skip or delete a test to make it pass. Three tests are ALREADY failing and are queued: test_no_statement_is_repeated, test_every_statement_has_a_comment_above_it, test_a_label_is_never_written_over_an_item_that_already_has_one. Do not ""fix"" them by loosening. ⏎   - Never claim verified without having run it. ⏎   - NO LIVE WIKIDATA QUERIES except the sanctioned ones: the ledger refresh inside `build-garborg-day.py --compose`, and `full_entities` when re-reading an item before emitting a correction. Everything else is offline against out/wikidata/. ⏎   - Do NOT generalise a specific instruction into a mechanism. She has stopped this three times in one session — a spine_closers() helper for a two-person problem, an 84,000-person link file when she meant three, a SPINE_PATHS entry she had not asked for. If an instruction names people, do it for those people. ⏎   - Do NOT invent a runnable .qs she did not ask for. Only the Garborg daily batch. ⏎   - Bullets in queue.md, never numbers. ⏎  ⏎ (d) COMMIT — delete the finished item from queue.md, append a dated devlog.md entry, commit with `git commit -F <msgfile>` (PowerShell mangles -m), push. ⏎  ⏎ (e) REPORT — one line: shas advanced, or `nothing actionable; <reason>`."
2026-08-29T23:36:47.894Z	0abbc71f	enqueued	"AUTO-FLUSH TICK (geni). Backstop only — no new work. ⏎  ⏎ Check `git status`. If anything is pending, commit it with a real message saying why (use `git commit -F <msgfile>`, not -m) and push. Do NOT stage `!runClaude.bat` or `startclaude.bat` — those were already modified when the session began and are not ours. ⏎  ⏎ If nothing is pending, report ""nothing pending"" and stop. Never make an empty commit."
2026-08-29T23:36:47.893Z	0abbc71f	enqueued	"WORK-LOOP TICK (geni). Do these in order, then stop. ⏎  ⏎ (a) SYNC — `git fetch origin`, fast-forward/rebase main. Never force-push, never reset --hard. ⏎  ⏎ (b) WORK — take the TOP actionable item from queue.md and do it. Work first-to-last, her instruction 2026-08-29: ""Work on the queue from first to last like normal"" and ""barrel through the queue"". If the top item is genuinely blocked, say why in one line and take the next one — do not stall the whole tick on it. ⏎  ⏎ (c) HARD RAILS — ⏎   - Never weaken, skip or delete a test to make it pass. Three tests are ALREADY failing and are queued: test_no_statement_is_repeated, test_every_statement_has_a_comment_above_it, test_a_label_is_never_written_over_an_item_that_already_has_one. Do not ""fix"" them by loosening. ⏎   - Never claim verified without having run it. ⏎   - NO LIVE WIKIDATA QUERIES except the sanctioned ones: the ledger refresh inside `build-garborg-day.py --compose`, and `full_entities` when re-reading an item before emitting a correction. Everything else is offline against out/wikidata/. ⏎   - Do NOT generalise a specific instruction into a mechanism. She has stopped this three times in one session — a spine_closers() helper for a two-person problem, an 84,000-person link file when she meant three, a SPINE_PATHS entry she had not asked for. If an instruction names people, do it for those people. ⏎   - Do NOT invent a runnable .qs she did not ask for. Only the Garborg daily batch. ⏎   - Bullets in queue.md, never numbers. ⏎  ⏎ (d) COMMIT — delete the finished item from queue.md, append a dated devlog.md entry, commit with `git commit -F <msgfile>` (PowerShell mangles -m), push. ⏎  ⏎ (e) REPORT — one line: shas advanced, or `nothing actionable; <reason>`."
2026-08-29T23:26:25.728Z	0abbc71f	enqueued	Like us to do some level of audit to see the degree that we've created individuals with that error.
2026-08-29T23:13:00.126Z	0abbc71f	typed	https://www.wikidata.org/wiki/Q141217396 okay yeah this one is a clear example where the generation caused problems with no recognizing a clear placeholder noname thing
2026-08-29T23:13:00.104Z	0abbc71f	enqueued	https://www.wikidata.org/wiki/Q141217396 okay yeah this one is a clear example where the generation caused problems with no recognizing a clear placeholder noname thing
2026-08-29T23:03:51.649Z	0abbc71f	enqueued	What bure people are edited
2026-08-29T23:01:00.092Z	0abbc71f	enqueued	like just now
2026-08-29T23:00:54.377Z	0abbc71f	typed	uhh okay so the quickstatements we made today, do they do bure people or advance any of the spines
2026-08-29T23:00:54.351Z	0abbc71f	enqueued	uhh okay so the quickstatements we made today, do they do bure people or advance any of the spines
2026-08-29T22:57:13.569Z	0abbc71f	typed	do no think I am tryin to get you to add an item analyzing this at the end of the queue https://www.wikidata.org/wiki/Q45449130 since I think that our clan things are much worse than you think, which is why I never acually ran them adn I think I am seein at least some evidence. DO NOT THINK JUST ADD TO THE END OF THE QUEUE
2026-08-29T22:57:13.540Z	0abbc71f	enqueued	do no think I am tryin to get you to add an item analyzing this at the end of the queue https://www.wikidata.org/wiki/Q45449130 since I think that our clan things are much worse than you think, which is why I never acually ran them adn I think I am seein at least some evidence. DO NOT THINK JUST ADD TO THE END OF THE QUEUE
2026-08-29T22:50:31.561Z	0abbc71f	typed	YES THE BURE PEOPLE ARE ALL ENTRY POINS LOL IDK WHAT THE ONE LINE CHANGE IS JUST DO IT CUNT
2026-08-29T22:50:31.537Z	0abbc71f	enqueued	YES THE BURE PEOPLE ARE ALL ENTRY POINS LOL IDK WHAT THE ONE LINE CHANGE IS JUST DO IT CUNT
2026-08-29T22:49:35.805Z	0abbc71f	typed	okay so what happened? Is it a probability thing where it was a low probability generation or were the bure people as entry points no actually implemented in the algorithm that you ran?
2026-08-29T22:49:35.775Z	0abbc71f	enqueued	okay so what happened? Is it a probability thing where it was a low probability generation or were the bure people as entry points no actually implemented in the algorithm that you ran?
2026-08-29T22:48:03.112Z	0abbc71f	typed	"EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎  ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was still at ~8% hours later, which is why this cron exists. Emma: ""I'm going to take this export as being something that is blocked for some reason... check it and try to download it and then integrate it into the synoptic tree. If it fails, if it's still not done, then do another one for 1:30 and 2:30, and so on."" ⏎  ⏎   seed        6000000227491932881  (NN, mother of Gottschalk 30th king of the Heruli & Wenden) ⏎   task_id     6000000227491938853 ⏎   page        https://www.geni.com/gedcom/download?task_id=6000000227491938853 ⏎   the target  Swentepolk 6000000007716541890 = Q4411612; his father is 6000000007718311626 ⏎  ⏎ WHAT TO DO ⏎ 1. Open the download page. If the Chrome extension is not connected, say so in one line and stop — do not sit on it. ⏎ 2. If it says ""Your GEDCOM File is Ready to Download"": click through, get the zip, extract it, and file the .ged. Destination `exports/obotrite/` — CHECK THE PATH DOES NOT ALREADY EXIST FIRST; never overwrite a .ged. Commit the .ged (never gitignore one), add the zip to .gitignore as its own explicit line, update reports/mass-export-log.tsv with the outcome and the people count, devlog, push. ⏎ 3. SUCCESS CONDITION is Swentepolk 6000000007716541890 appearing in the file — grep for `@I6000000007716541890@`. Report whether his father 6000000007718311626 came too. If the target is absent the export did not do its job; say so plainly rather than filing it as a win. ⏎ 4. If it is still building, report the percentage and stop. Do not resubmit on a whim — Geni allows one export at a time, and resubmitting kills the one in flight. ⏎ 5. If the page errors, or has been building with no movement for more than about four hours total, say so and put the option of resubmitting to Emma rather than deciding alone. ⏎  ⏎ Do NOT do other queue work in this tick. This is a check, not a work loop."
2026-08-29T22:48:03.109Z	0abbc71f	typed	"STATUS-REPORT TICK (geni). REPORTING ONLY — no code changes, no commits. ⏎  ⏎ Cover: ⏎ - What advanced since the last report: shas plus one line each. ⏎ - Current queue.md state — how many items, what the top three are. ⏎ - Whether the hard rails held, and any place the work brushed one. ⏎ - Blockers, each tagged with EXACTLY ONE of: NEEDS-DECISION / BLOCKED-ON-USER-ACTION / BLOCKED-ON-EXTERNAL / NEEDS-INVESTIGATION / UNSAFE-TO-GUESS / OUT-OF-SCOPE, naming the specific decision, action, signal, risk or owner. LOAD-BEARING: if it fits none of these with a named blocker, it is NOT deferred — do it now. ⏎ - Test-suite health: run `BOT_CONTACT=$(cat .bot-contact) python -m pytest -m ""not slow"" -q` and give real numbers. Three failures are known and queued; report if the count changes. ⏎  ⏎ CRITICAL — almost nothing tagged a blocker in this repo has ever been one. Before tagging anything, ask ""what would I do if nobody answered this?"" If there is an answer, it was never blocked. Do not report the merge's component count; a small component is ignored by her standing instruction."
2026-08-29T22:48:03.011Z	0abbc71f	enqueued	"EXPORT-CHECK TICK (geni). The Swentepolk export. Do this, then stop. ⏎  ⏎ CONTEXT — a Forest/5000 export was submitted 2026-08-29 late morning Pacific and was still at ~8% hours later, which is why this cron exists. Emma: ""I'm going to take this export as being something that is blocked for some reason... check it and try to download it and then integrate it into the synoptic tree. If it fails, if it's still not done, then do another one for 1:30 and 2:30, and so on."" ⏎  ⏎   seed        6000000227491932881  (NN, mother of Gottschalk 30th king of the Heruli & Wenden) ⏎   task_id     6000000227491938853 ⏎   page        https://www.geni.com/gedcom/download?task_id=6000000227491938853 ⏎   the target  Swentepolk 6000000007716541890 = Q4411612; his father is 6000000007718311626 ⏎  ⏎ WHAT TO DO ⏎ 1. Open the download page. If the Chrome extension is not connected, say so in one line and stop — do not sit on it. ⏎ 2. If it says ""Your GEDCOM File is Ready to Download"": click through, get the zip, extract it, and file the .ged. Destination `exports/obotrite/` — CHECK THE PATH DOES NOT ALREADY EXIST FIRST; never overwrite a .ged. Commit the .ged (never gitignore one), add the zip to .gitignore as its own explicit line, update reports/mass-export-log.tsv with the outcome and the people count, devlog, push. ⏎ 3. SUCCESS CONDITION is Swentepolk 6000000007716541890 appearing in the file — grep for `@I6000000007716541890@`. Report whether his father 6000000007718311626 came too. If the target is absent the export did not do its job; say so plainly rather than filing it as a win. ⏎ 4. If it is still building, report the percentage and stop. Do not resubmit on a whim — Geni allows one export at a time, and resubmitting kills the one in flight. ⏎ 5. If the page errors, or has been building with no movement for more than about four hours total, say so and put the option of resubmitting to Emma rather than deciding alone. ⏎  ⏎ Do NOT do other queue work in this tick. This is a check, not a work loop."
