geni_id,sex,raw_name,givn,surn,given_part,ordinal_token,ordinal_value,kind,token_index,given_tokens,patronymic_links,source_file
6000000039716125074,M,"陳漢公, 名:漢公, 字:汝寧, 號:, 107, 99, 66, 19, 8G",漢公,,"陳漢公, 名:漢公, 字:汝寧, 號:, 107, 99, 66, 19, 8G",107,107,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000020505248870,M,"陳灝公,115, 107, 74, 27, 16G",灝公,Tan 陳,"陳灝公,115, 107, 74, 27, 16G",107,107,arabic,1,5,0,export-Forest-6000000227086465839.ged
6000000022557606784,M,"陳用仁,115, 107, 74, 27, 11世",用仁,陳,"陳用仁,115, 107, 74, 27, 11世",107,107,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000022557658669,M,"陳用禮,115, 107, 74, 27, 11世",用禮,陳,"陳用禮,115, 107, 74, 27, 11世",107,107,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000021357918996,M,"陳登公,115, 107, 74, 27, 14",登公,陳,"陳登公,115, 107, 74, 27, 14",107,107,arabic,1,5,0,export-Forest-6000000227086465839.ged
6000000039571924788,M,"陳禹能,115, 107, 74, 27, 16G",禹能,Tan 陳,"陳禹能,115, 107, 74, 27, 16G",107,107,arabic,1,5,0,export-Forest-6000000227086465839.ged
6000000039572225284,M,"陳禹詒,115, 107, 74, 27, 16G",禹詒,Tan 陳,"陳禹詒,115, 107, 74, 27, 16G",107,107,arabic,1,5,0,export-Forest-6000000227086465839.ged
6000000039571983489,M,"陳禹詒,115, 107, 74, 27, 16G",禹詒,Tan 陳,"陳禹詒,115, 107, 74, 27, 16G",107,107,arabic,1,5,0,export-Forest-6000000227086465839.ged
6000000039572212209,M,"陳禹諧, 名:禹諧, 字:, 號:長樂,115, 107, 74, 27, 16G",禹諧,Tan 陳,"陳禹諧, 名:禹諧, 字:, 號:長樂,115, 107, 74, 27, 16G",107,107,arabic,4,8,0,export-Forest-6000000227086465839.ged
6000000039572397033,M,"陳禹議, 名:禹議, 字:去非, 號:簡齋,115, 107, 74, 27, 16G",禹議,Tan 陳,"陳禹議, 名:禹議, 字:去非, 號:簡齋,115, 107, 74, 27, 16G",107,107,arabic,4,8,0,export-Forest-6000000227086465839.ged
6000000020488914595,M,"陳羽公, 名:羽公, 字:士鳯, 號:西麓, 107, 99, 66, 19, 8G",羽公,Tan 陳,"陳羽公, 名:羽公, 字:士鳯, 號:西麓, 107, 99, 66, 19, 8G",107,107,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000020489269334,M,"陳羽公, 名:羽公, 字:士鳳, 號:, 107, 99, 66, 19, 8G",羽公,陳,"陳羽公, 名:羽公, 字:士鳳, 號:, 107, 99, 66, 19, 8G",107,107,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000021345341925,M,"陳聞公, 107, 99, 66, 19, 6",聞公,陳,"陳聞公, 107, 99, 66, 19, 6",107,107,arabic,1,6,0,export-Forest-6000000227086432913.ged
6000000022557808475,M,"陳道大,115, 107, 74, 27, 11世",道大,陳,"陳道大,115, 107, 74, 27, 11世",107,107,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000020456944633,M,"陳顥公, 107, 99, 66, 19, 6",顥公,陳,"陳顥公, 107, 99, 66, 19, 6",107,107,arabic,1,6,0,export-Forest-6000000227086432913.ged
6000000020489315467,M,"陳騤號, 107, 99, 66, 19, 8G",騤號,Tan 陳,"陳騤號, 107, 99, 66, 19, 8G",107,107,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000021653484079,M,"陳鳳公, 字:君德, 107, 99, 66, 19, 6",鳳公,陳,"陳鳳公, 字:君德, 107, 99, 66, 19, 6",107,107,arabic,2,7,0,export-Forest-6000000227086432913.ged
6000000021653313414,M,"陳鸞公, 字:君鳴, 107, 99, 66, 19, 6",鸞公,陳,"陳鸞公, 字:君鳴, 107, 99, 66, 19, 6",107,107,arabic,2,7,0,export-Forest-6000000227086432913.ged
6000000026523562733,M,"曾萬 Zēng Wàn 106, 94, 41, 37世",萬,曾,"曾萬 Zēng Wàn 106, 94, 41, 37世",106,106,arabic,3,7,0,export-Forest-6000000227086465839.ged
6000000022558329818,M,"陳世昌,114, 106, 73, 26, 10世",世昌,陳,"陳世昌,114, 106, 73, 26, 10世",106,106,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000021653520907,M,"陳亶公, 106, 98, 65, 18, 5",亶公,陳,"陳亶公, 106, 98, 65, 18, 5",106,106,arabic,1,6,0,export-Forest-6000000227086432913.ged
6000000022557989363,M,"陳制文,114, 106, 73, 26, 10世",制文,陳,"陳制文,114, 106, 73, 26, 10世",106,106,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000020489300412,M,"陳喦公, 106, 98, 65, 18, 7G",喦公,Tan 陳,"陳喦公, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000021653367136,M,"陳嘉公, 106, 98, 65, 18, 5",嘉公,陳,"陳嘉公, 106, 98, 65, 18, 5",106,106,arabic,1,6,0,export-Forest-6000000227086432913.ged
5593927694600057906,M,"陳嘉公, Chen Jia Gong, 106, 65, 18, 5",嘉公,,"陳嘉公, Chen Jia Gong, 106, 65, 18, 5",106,106,arabic,4,8,0,export-Forest-6000000227086432913.ged
6000000020489727888,M,"陳塵公, 106, 98, 65, 18, 7G",塵公,Tan 陳,"陳塵公, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000021653056636,M,"陳安公, 106, 98, 65, 18, 5",安公,陳,"陳安公, 106, 98, 65, 18, 5",106,106,arabic,1,6,0,export-Forest-6000000227086432913.ged
6000000020489124664,M,"陳宗山, 名:宗山, 字:恆山, 號:, 106, 98, 65, 18, 7G",宗山,陳,"陳宗山, 名:宗山, 字:恆山, 號:, 106, 98, 65, 18, 7G",106,106,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000021652840576,M,"陳居敬, 字:子恭, 106, 98, 65, 18, 5",居敬,陳,"陳居敬, 字:子恭, 106, 98, 65, 18, 5",106,106,arabic,2,7,0,export-Forest-6000000227086432913.ged
6000000021652531779,M,"陳居清, 106, 98, 65, 18, 5",居清,陳,"陳居清, 106, 98, 65, 18, 5",106,106,arabic,1,6,0,export-Forest-6000000227086432913.ged
6000000021653406141,M,"陳居簡, 106, 98, 65, 18, 5",居簡,陳,"陳居簡, 106, 98, 65, 18, 5",106,106,arabic,1,6,0,export-Forest-6000000227086432913.ged
6000000021653193356,M,"陳居靜, 106, 98, 65, 18, 5",居靜,陳,"陳居靜, 106, 98, 65, 18, 5",106,106,arabic,1,6,0,export-Forest-6000000227086432913.ged
6000000020489215615,M,"陳岱公, 106, 98, 65, 18, 7G",岱公,陳,"陳岱公, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000020489075031,M,"陳岱公,名:岱公,字:泰仲,號:, 106, 98, 65, 18, 7G",岱公,Tan 陳,"陳岱公,名:岱公,字:泰仲,號:, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000020489215708,M,"陳崈公, 106, 98, 65, 18, 7G",崈公,Tan 陳,"陳崈公, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000020489247498,M,"陳崈公, 106, 98, 65, 18, 7G",崈公,陳,"陳崈公, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000020489430152,M,"陳崗公, 106, 98, 65, 18, 7G",崗公,Tan 陳,"陳崗公, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000020489217757,M,"陳嶽公, 名:嶽公, 字:崧伯, 號:清溪, 106, 98, 65, 18, 7G",嶽公,Tan 陳,"陳嶽公, 名:嶽公, 字:崧伯, 號:清溪, 106, 98, 65, 18, 7G",106,106,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000020489230234,M,"陳嶽公, 名:嶽公, 字:嵩伯, 號:, 106, 98, 65, 18, 7G",嶽公,陳,"陳嶽公, 名:嶽公, 字:嵩伯, 號:, 106, 98, 65, 18, 7G",106,106,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000020489229523,M,"陳巒公, 106, 98, 65, 18, 7G",巒公,陳,"陳巒公, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000020489351290,M,"陳巒公, 名:巒公, 字:垂仲, 號:, 106, 98, 65, 18, 7G",巒公,Tan 陳,"陳巒公, 名:巒公, 字:垂仲, 號:, 106, 98, 65, 18, 7G",106,106,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000020489288357,M,"陳巖公, 106, 98, 65, 18, 7G",巖公,陳,"陳巖公, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000022558077111,M,"陳平仲,114, 106, 73, 26, 10世",平仲,陳,"陳平仲,114, 106, 73, 26, 10世",106,106,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000020489399069,M,"陳德芳, 106, 98, 65, 18, 7G",德芳,Tan 陳,"陳德芳, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000022557989748,M,"陳慶公,114, 106, 73, 26, 10世",慶公,陳,"陳慶公,114, 106, 73, 26, 10世",106,106,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000039715149937,M,"陳湯公, 名:湯公, 字:汝玉, 號:慎齋, 106, 98, 65, 18, 7G",湯公,,"陳湯公, 名:湯公, 字:汝玉, 號:慎齋, 106, 98, 65, 18, 7G",106,106,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000039714878412,M,"陳玨公, 106, 98, 65, 18, 7G",玨公,,"陳玨公, 106, 98, 65, 18, 7G",106,106,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000021653260332,M,"陳真公, 106, 98, 65, 18, 5",真公,陳,"陳真公, 106, 98, 65, 18, 5",106,106,arabic,1,6,0,export-Forest-6000000227086432913.ged
6000000039572060326,M,"陳舜俞, 名:舜俞, 字:令峰, 號:,114, 106, 73, 26, 15G",舜俞,Tan 陳,"陳舜俞, 名:舜俞, 字:令峰, 號:,114, 106, 73, 26, 15G",106,106,arabic,4,8,0,export-Forest-6000000227086465839.ged
6000000039572252117,M,"陳舜命,114, 106, 73, 26, 15G",舜命,Tan 陳,"陳舜命,114, 106, 73, 26, 15G",106,106,arabic,1,5,0,export-Forest-6000000227086465839.ged
6000000039571929712,M,"陳舜封,114, 106, 73, 26, 15G",舜封,Tan 陳,"陳舜封,114, 106, 73, 26, 15G",106,106,arabic,1,5,0,export-Forest-6000000227086465839.ged
6000000039571562470,M,"陳舜封,114, 106, 73, 26, 15G",舜封,Tan 陳,"陳舜封,114, 106, 73, 26, 15G",106,106,arabic,1,5,0,export-Forest-6000000227086465839.ged
6000000039572391898,M,"陳舜申,114, 106, 73, 26, 15G",舜申,Tan 陳,"陳舜申,114, 106, 73, 26, 15G",106,106,arabic,1,5,0,export-Forest-6000000227086465839.ged
6000000039571818243,M,"陳舜申,114, 106, 73, 26, 15G",舜申,Tan 陳,"陳舜申,114, 106, 73, 26, 15G",106,106,arabic,1,5,0,export-Forest-6000000227086465839.ged
5593916385650057493,M,"陳茹公, Chen Ru Gong, 106, 65, 18, 5",茹公,,"陳茹公, Chen Ru Gong, 106, 65, 18, 5",106,106,arabic,4,8,0,export-Forest-6000000227086432913.ged
6000000022558056835,M,"陳課公,114, 106, 73, 26, 10世",課公,陳,"陳課公,114, 106, 73, 26, 10世",106,106,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000022557982768,M,"陳高中,114, 106, 73, 26, 10世",高中,陳,"陳高中,114, 106, 73, 26, 10世",106,106,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000004324523240,M,"Chen Ji Fu 陳吉甫, 105, 97, 64, 17, 6G",吉甫,,"Chen Ji Fu 陳吉甫, 105, 97, 64, 17, 6G",105,105,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000004324566267,M,"Chen Ji Fu 陳季甫, 105, 97, 64, 17, 6G",季甫,,"Chen Ji Fu 陳季甫, 105, 97, 64, 17, 6G",105,105,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000004324495757,M,"Chen Jia Fu 陳嘉甫, 105, 97, 64, 17, 6G",嘉甫,,"Chen Jia Fu 陳嘉甫, 105, 97, 64, 17, 6G",105,105,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000004324154890,M,"Chen Shan Fu 陳山甫, 名:山甫, 字:維冠, 號:, 105, 97, 64, 17, 6G",山甫,,"Chen Shan Fu 陳山甫, 名:山甫, 字:維冠, 號:, 105, 97, 64, 17, 6G",105,105,arabic,7,12,0,export-Forest-6000000227086465839.ged
6000000004324304614,M,"Chen Zhang Fu 陳章甫, 名:章甫, 字:南冠, 號:遁齋, 105, 97, 64, 17, 6G",章甫,,"Chen Zhang Fu 陳章甫, 名:章甫, 字:南冠, 號:遁齋, 105, 97, 64, 17, 6G",105,105,arabic,7,12,0,export-Forest-6000000227086465839.ged
6000000003175629171,M,"Chén Wén Fǔ 陳文輔, 105, 64, 17",文輔,,"Chén Wén Fǔ 陳文輔, 105, 64, 17",105,105,arabic,4,7,0,export-Forest-6000000227086452843.ged
6000000033219410624,M,"Chén Wén Jiǎng, 陳文講, 105, 64, 17",文講,,"Chén Wén Jiǎng, 陳文講, 105, 64, 17",105,105,arabic,4,7,0,export-Forest-6000000227086452843.ged
6000000003175570602,M,"Chén Wén Yīng 陳文英, 105, 64, 17",文英,,"Chén Wén Yīng 陳文英, 105, 64, 17",105,105,arabic,4,7,0,export-Forest-6000000227086452843.ged
6000000018861481263,M,UPAKĪCHAKAS other 105 sons /Kekaya/,UPAKĪCHAKAS other 105 sons,,UPAKĪCHAKAS other 105 sons,105,105,arabic,2,4,0,export-Forest-6.ged
6000000020489121722,M,"陳侀公, 105, 97, 64, 17, 6G",侀公,陳,"陳侀公, 105, 97, 64, 17, 6G",105,105,arabic,1,6,0,export-Forest-6000000227086465839.ged
5594324984540068966,M,"陳元禮, Chen Yuan Li, 105, 64, 17, 4",元禮,陳,"陳元禮, Chen Yuan Li, 105, 64, 17, 4",105,105,arabic,4,8,0,export-Forest-6000000227086432913.ged
6000000020489355960,M,"陳則孝, 105, 97, 64, 17, 6G",則孝,陳,"陳則孝, 105, 97, 64, 17, 6G",105,105,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000020489378887,M,"陳則寧, 名:則寧, 字:恒叔, 號:, 105, 97, 64, 17, 6G",則寧,陳,"陳則寧, 名:則寧, 字:恒叔, 號:, 105, 97, 64, 17, 6G",105,105,arabic,4,9,0,export-Forest-6000000227086465839.ged
6000000020489239457,M,"陳剛公, 105, 97, 64, 17, 6G",剛公,陳,"陳剛公, 105, 97, 64, 17, 6G",105,105,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000020489268313,M,"陳剛公, 105, 97, 64, 17, 6G",剛公,陳,"陳剛公, 105, 97, 64, 17, 6G",105,105,arabic,1,6,0,export-Forest-6000000227086465839.ged
5594304127190058077,M,"陳壽公, 105, 64, 17, 4",壽公,陳,"陳壽公, 105, 64, 17, 4",105,105,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000020489340004,M,"陳損公, 105, 97, 64, 17, 6G",損公,陳,"陳損公, 105, 97, 64, 17, 6G",105,105,arabic,1,6,0,export-Forest-6000000227086465839.ged
6000000021652092873,M,"陳昭文, 105, 64, 17, 4",昭文,陳,"陳昭文, 105, 64, 17, 4",105,105,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000021651927231,M,"陳昭楚, 字:文翹, 105, 64, 17, 4",昭楚,陳,"陳昭楚, 字:文翹, 105, 64, 17, 4",105,105,arabic,2,6,0,export-Forest-6000000227086432913.ged
6000000021651416617,M,"陳昭遠, 字:文翰, 105, 64, 17, 4",昭遠,陳,"陳昭遠, 字:文翰, 105, 64, 17, 4",105,105,arabic,2,6,0,export-Forest-6000000227086432913.ged
5594311221080130570,M,"陳玄禮, Chen Xuan Li, 105, 64, 17, 4",玄禮,陳,"陳玄禮, Chen Xuan Li, 105, 64, 17, 4",105,105,arabic,4,8,0,export-Forest-6000000227086432913.ged
6000000004324472469,M,"Chen Mo 陳謨, 名:謨公, 字:以忠, 號:月溪, 104, 96, 63, 16, 5G",謨,,"Chen Mo 陳謨, 名:謨公, 字:以忠, 號:月溪, 104, 96, 63, 16, 5G",104,104,arabic,6,11,0,export-Forest-6000000227086465839.ged
6000000004324546003,M,"Chen Xu 陳訏, 名:訏公, 字:以詞, 號: , 104, 96, 63, 16, 5G",訏,,"Chen Xu 陳訏, 名:訏公, 字:以詞, 號: , 104, 96, 63, 16, 5G",104,104,arabic,7,12,0,export-Forest-6000000227086465839.ged
6000000004324373257,M,"Chen Yong 陳詠公, 字:以言, 號:率莊, 104, 96, 63, 16, 5G",詠,,"Chen Yong 陳詠公, 字:以言, 號:率莊, 104, 96, 63, 16, 5G",104,104,arabic,5,10,0,export-Forest-6000000227086465839.ged
6000000003175310938,M,"Chén Dàoqīng 陳道卿, 104, 63, 16",Dàoqīng 道卿,,"Chén Dàoqīng 陳道卿, 104, 63, 16",104,104,arabic,3,6,0,export-Forest-6000000227086452843.ged
6000000003892269557,M,"Chén Xiángzī 陳祥滋,145, 104, 57, 22 (祥)",Chén Xiángzī,,"Chén Xiángzī 陳祥滋,145, 104, 57, 22 (祥)",104,104,arabic,3,7,0,export-Descendants-6000000227086452843.ged
6000000013344874036,M,"Arthur (Yuen Kay) Chin  陳元驥,144, 103, 56, 21",Arthur (Yuen Kay) 陳元驥 1,,"Arthur (Yuen Kay) Chin 陳元驥,144, 103, 56, 21",103,103,arabic,5,8,0,export-Descendants-6000000227086452843.ged
6000000004324429315,M,"Chen Feng 陳酆公, 字:有屹, 號:文甲, 103, 95, 62, 15, 4G",酆,,"Chen Feng 陳酆公, 字:有屹, 號:文甲, 103, 95, 62, 15, 4G",103,103,arabic,5,10,0,export-Forest-6000000227086465839.ged
6000000013351957315,M,"Chin Yuen Jung 陳元駿,144, 103, 56, 21",Yuen Jung 陳元駿 3,,"Chin Yuen Jung 陳元駿,144, 103, 56, 21",103,103,arabic,4,7,0,export-Descendants-6000000227086452843.ged
6000000004323398650,M,"Chen Xiang 陳珦公, 字:朝佩, 號:迂齋, 102, 94, 61, 14, 3G",珦,,"Chen Xiang 陳珦公, 字:朝佩, 號:迂齋, 102, 94, 61, 14, 3G",102,102,arabic,5,10,0,export-Forest-6000000227086465839.ged
6000000013345519689,M,"Chin Din Tao 陳典韜,143, 102, 55, 20",Din Tao 陳典韜 4,,"Chin Din Tao 陳典韜,143, 102, 55, 20",102,102,arabic,4,7,0,export-Descendants-6000000227086452843.ged
6000000023795712824,M,"Chén Fādiǎn 陳發點，143, 102, 55, 20",Fādiǎn發點,Chén 陳,"Chén Fādiǎn 陳發點，143, 102, 55, 20",102,102,arabic,3,6,0,export-Descendants-6000000227086452843.ged
6000000005063970337,M,"Chén Wú Qīng, 陳无卿, 102, 61, 14",无卿,,"Chén Wú Qīng, 陳无卿, 102, 61, 14",102,102,arabic,4,7,0,export-Forest-6000000227086432913.ged
6000000074177759931,M,Quintus Lutatius Catulus (consul 102 BC),Quintus Lutatius Catulus,,Quintus Lutatius Catulus (consul 102 BC),102,102,arabic,4,6,0,export-Forest-6000000209079906821.ged
6000000000024087515,M,"Chen Fan Gong, 陳范公, 101, 60, 13",范公,,"Chen Fan Gong, 陳范公, 101, 60, 13",101,101,arabic,4,7,0,export-Forest-6000000227086432913.ged
6000000013345613221,M,"Chin Dai Sieu 陳大瑞,142, 101, 54, 19",Dai Sieu 陳大瑞 2,,"Chin Dai Sieu 陳大瑞,142, 101, 54, 19",101,101,arabic,4,7,0,export-Descendants-6000000227086452843.ged
6000000005063904630,M,"Chén Dàn, 陳旦, 101, 60, 13",旦,,"Chén Dàn, 陳旦, 101, 60, 13",101,101,arabic,3,6,0,export-Forest-6000000227086432913.ged
6000000003175551617,M,"Chén Hóng Gōng, 陳洪公, 101, 60, 13",洪公,,"Chén Hóng Gōng, 陳洪公, 101, 60, 13",101,101,arabic,4,7,0,export-Forest-6000000227086432913.ged
6000000003175367837,M,"Chén Tài Gōng 陳太公, 101, 60, 13",Tài Gōng 太公,,"Chén Tài Gōng 陳太公, 101, 60, 13",101,101,arabic,4,7,0,export-Forest-6000000227086432913.ged
6000000192495393855,M,Antasik 100,Antasik 100,,Antasik 100,100,100,arabic,1,2,0,export-Forest-14.ged
6000000013345512519,M,"Chin Sung Kien 陳崇勤,141, 100, 53, 18",Sung Kien 陳崇勤 2,,"Chin Sung Kien 陳崇勤,141, 100, 53, 18",100,100,arabic,4,7,0,export-Descendants-6000000227086452843.ged
6000000003720238616,M,"Chén Huìdé 陳惠德 (入繼), 100, 23",惠德 (入繼),,"Chén Huìdé 陳惠德 (入繼), 100, 23",100,100,arabic,4,6,0,export-Descendants-6000000227086452843.ged
6000000013052455502,M,"Chén Hélù 陳和祿,141, 100, 53, 18",Hélù 和祿,,"Chén Hélù 陳和祿,141, 100, 53, 18",100,100,arabic,3,6,0,export-Descendants-6000000227086452843.ged
6000000005063911478,M,"Chén Xīn Zhī, 陳欣之, 100, 59, 12",欣之,,"Chén Xīn Zhī, 陳欣之, 100, 59, 12",100,100,arabic,4,7,0,export-Forest-6000000227086432913.ged
6000000003720533438,M,"Chén Yuànjiāng 陳願江, 100, 23",願江,,"Chén Yuànjiāng 陳願江, 100, 23",100,100,arabic,3,5,0,export-Descendants-6000000227086452843.ged
6000000003713018919,M,"Chén Zhìdé 陳致德, 100, 23",致德,,"Chén Zhìdé 陳致德, 100, 23",100,100,arabic,3,5,0,export-Descendants-6000000227086452843.ged
6000000021210909657,M,TOTAL 100 SONS (PRACETAS) /PRACETA/,TOTAL 100 SONS (PRACETAS),,TOTAL 100 SONS (PRACETAS),100,100,arabic,1,4,0,export-Forest-6.ged
4723484,M,claes hansson uggla nr 100.,Bonde,,claes hansson uggla nr 100.,100,100,arabic,4,5,0,export-Forest-6000000227258622821.ged
6000000000037776924,M,"Chen Bo Lí, 陳伯驪, 99, 58, 11",伯驪,,"Chen Bo Lí, 陳伯驪, 99, 58, 11",99,99,arabic,4,7,0,export-Forest-6000000227086465839.ged
6000000013345453041,M,"Chin Chi Jun 陳慈尊,140, 99, 52, 17",Chi Jun 陳慈尊 1,,"Chin Chi Jun 陳慈尊,140, 99, 52, 17",99,99,arabic,4,7,0,export-Descendants-6000000227086452843.ged
6000000005063945492,M,"Chén Xiàng, 陳项, 99, 58, 11",项,,"Chén Xiàng, 陳项, 99, 58, 11",99,99,arabic,3,6,0,export-Forest-6000000227086432913.ged
6000000003720223837,M,"Chén Xiánghóng 陳祥紅, 99, 22",祥紅,,"Chén Xiánghóng 陳祥紅, 99, 22",99,99,arabic,3,5,0,export-Descendants-6000000227086452843.ged
6000000003720464602,M,"Chén Xiángwěi 陳祥洧 (入繼), 99, 22",祥洧 (入繼),,"Chén Xiángwěi 陳祥洧 (入繼), 99, 22",99,99,arabic,4,6,0,export-Descendants-6000000227086452843.ged
6000000003713233152,M,"Chén Xiángwěi 陳祥洧 (出繼國業), 99, 22",祥洧 (出繼國業),,"Chén Xiángwěi 陳祥洧 (出繼國業), 99, 22",99,99,arabic,4,6,0,export-Descendants-6000000227086452843.ged
6000000005064069027,M,"Chén Xiū, 陳修, 99, 58, 11",修,,"Chén Xiū, 陳修, 99, 58, 11",99,99,arabic,3,6,0,export-Forest-6000000227086432913.ged
6000000005063883289,M,"Chén Xún, 陳询, 99, 58, 11",询,,"Chén Xún, 陳询, 99, 58, 11",99,99,arabic,3,6,0,export-Forest-6000000227086432913.ged
6000000003713210427,M,"Chén Yuánxiáng 陳元祥, 99, 22",元祥,,"Chén Yuánxiáng 陳元祥, 99, 22",99,99,arabic,3,5,0,export-Descendants-6000000227086452843.ged
6000000005063910428,M,"Chén Yí, 陳颐, 99, 58, 11",颐,,"Chén Yí, 陳颐, 99, 58, 11",99,99,arabic,3,6,0,export-Forest-6000000227086432913.ged
6000000003713020947,M,"Chén Zhìxiáng 陳志祥, 99, 22",志祥,,"Chén Zhìxiáng 陳志祥, 99, 22",99,99,arabic,3,5,0,export-Descendants-6000000227086452843.ged
6000000021210732726,M,OTHER 99  SONS /TALAJANGHA/,OTHER 99  SONS,,OTHER 99 SONS,99,99,arabic,1,3,0,export-Forest-6.ged
6000000021211553103,M,OTHER 99 SONS /MADHU/,OTHER 99 SONS,,OTHER 99 SONS,99,99,arabic,1,3,0,export-Forest-6.ged
6000000021441079850,M,"陳錄, 99, 91, 58, 11世",錄,Chén 陳,"陳錄, 99, 91, 58, 11世",99,99,arabic,1,5,0,export-Forest-6000000227086432913.ged
6000000013345270600,M,"Chin Ding Young 陳定穰,139, 98, 51, 16",Ding Young 陳定穰 5,,"Chin Ding Young 陳定穰,139, 98, 51, 16",98,98,arabic,4,7,0,export-Descendants-6000000227086452843.ged
