file	line	verdict	text
reports/user-turns.tsv	4928	both named	2026-08-07T14:26:53.942Z e175cc1d enqueued I think we should ignore the synoptic gedcom by necessity because it exceeds the maximum size. I do not want the Wikidata to be all in one file that would ne
reports/user-turns.tsv	4936	unclear	2026-08-07T05:44:54.915Z 16972e3a enqueued Like the entire fucking point of all of this is building a synoptic tree so if you are just not doing it then fuck you
reports/user-turns.tsv	4937	geni	2026-08-07T05:43:54.557Z 16972e3a enqueued Like were all of these just not put into the synoptic tree were you not integrating new gedcoms for a significant time period?
reports/user-turns.tsv	4938	unclear	2026-08-07T05:43:17.628Z 16972e3a typed sorry what the fuck why did you scan the zips instead of integrating them into our synoptic tree
reports/user-turns.tsv	5020	geni	2026-08-05T22:40:53.842Z 80f89e2d typed Uhh I mean I want a synoptic gedcom ⏎ ⏎ But we can do analysis on how it changed from these imports
reports/user-turns.tsv	5021	geni	2026-08-05T22:40:53.778Z 80f89e2d enqueued Uhh I mean I want a synoptic gedcom ⏎ ⏎ But we can do analysis on how it changed from these imports
reports/user-turns.tsv	5040	geni	2026-08-05T01:42:27.271Z d8501361 typed this is good. So looking at things: I added a text file with the individuals who I can easily export from an you put thi on the record and establish whether all
reports/user-turns.tsv	5046	unclear	2026-08-05T00:36:10.184Z d8501361 typed Okay I'm extremely confused but whatever. descendant trees are not meant to connect people. They are meant to expand the breadth of people more. As in get a lar
reports/user-turns.tsv	5073	geni	2026-08-02T02:42:08.370Z 288b8ab6 typed How was the merge? To be clear right now the idea of the project is we are building a larger and larger synoptic tree finding individuals like that one we did.
reports/user-turns.tsv	5074	geni	2026-08-02T02:42:08.332Z 288b8ab6 enqueued How was the merge? To be clear right now the idea of the project is we are building a larger and larger synoptic tree finding individuals like that one we di
reports/wikidata-labels.tsv	51777	full	Q106046 synoptic gospels
reports/wikidata-labels.tsv	613770	full	Q51515725 Our native ferns and their allies; with synoptical descriptions of the American Pteridophyta north of Mexico
reports/wikidata-labels.tsv	613771	full	Q51515726 Our native ferns and their allies; with synoptical descriptions of the American Pteridophyta north of Mexico
scripts/audit-farmname-seeds.py	5	unclear	the synoptic tree is built. I will do the editing on geni for this."*
scripts/audit-farmname-seeds.py	90	unclear	"task in the queue to fix the surnames of these people before the synoptic tree "
scripts/build-clan-p2600-pairs.py	5	unclear	**Emma, 2026-08-24:** *"the tanba onakatomi izumo stuff is a prerequisite for the synoptic
scripts/build-clan-p2600-pairs.py	6	unclear	rebuild"* — these joins are **inputs** to `reports/synoptic-correspondence.tsv`, so
scripts/build-clan-p2600-pairs.py	10	unclear	rosters but no join, so their people were invisible to the synoptic tree even though they
scripts/build-garborg-day.py	4921	unclear	# a week before the batch, and `reports/synoptic-correspondence.tsv` recorded it as
scripts/build-garborg-day.py	4935	unclear	correspondence = ROOT / "reports" / "synoptic-correspondence.tsv"
scripts/build-garborg-day.py	5094	unclear	f"(reports/synoptic-correspondence.tsv) - creating it would "
scripts/build-join-batch.py	1	unclear	"""The thing that consumes the synoptic correspondence: Geni facts onto joined items.
scripts/build-join-batch.py	6	full	`reports/synoptic-correspondence.tsv` holds 522,086 Geni ID ↔ QID pairs from five
scripts/build-join-batch.py	11	full	wikidata qid is also important and needs to be done jointly in the synoptic tree
scripts/build-join-batch.py	91	unclear	with open(ROOT / "reports" / "synoptic-correspondence.tsv", encoding="utf-8") as f:
scripts/build-merges-to-do.py	76	unclear	CORRESPONDENCE = ROOT / "reports" / "synoptic-correspondence.tsv"
scripts/build-merges-to-do.py	89	full	`reports/synoptic-correspondence.tsv` does see them, through the zipper and the structural
scripts/build-merges-to-do.py	314	full	"`reports/synoptic-correspondence.tsv` does see them, through the zipper and the "
scripts/build-name-classes.py	4	unclear	*"running an analysis of this [synoptic] tree, all the different names inside…
scripts/build-nn-label-batch.py	41	unclear	**And the reach was measured on the synoptic tree, not on one store.** Emma named
scripts/build-nn-label-batch.py	43	unclear	Jenny stuff, and not the Synoptic Tree… I'm pretty sure that long-range
scripts/build-nn-label-batch.py	57	unclear	skip the synoptic check next time.
scripts/build-orderlife-batch.py	1	unclear	"""Turn `order.life` into the third source of the synoptic tree, as edit objects.
scripts/build-orderlife-batch.py	4	full	without a Wikidata ID can still be merged into the synoptic tree because we have
scripts/build-orderlife-diff.py	3	unclear	**Not a merge, and not a synoptic tree.** Emma, 2026-08-14: the synoptic tree is
scripts/build-parent-candidates.py	189	full	# in `reports/synoptic-correspondence.tsv`** -- known through the structural walk, the zipper,
scripts/build-parent-candidates.py	192	unclear	# So an item is spoken for if ANY source in the synoptic correspondence claims it, and a Geni
scripts/build-parent-candidates.py	194	unclear	# union of all eight sources; `docs/synoptic-correspondence.md` is what each is worth.
scripts/build-parent-candidates.py	196	unclear	synoptic = ROOT / "reports" / "synoptic-correspondence.tsv"
scripts/build-parent-candidates.py	197	unclear	if synoptic.exists():
scripts/build-parent-candidates.py	198	unclear	with io.open(synoptic, encoding="utf-8", newline="") as fh:
scripts/build-qid-links-gedcom.py	14	full	docstring said the file existed so the synoptic tree *"ALWAYS"* carried QID links, which is the
scripts/build-qid-links-gedcom.py	16	unclear	generalisations of *"When the synoptic tree is merged we change all of their bios to links to
scripts/build-qid-links-gedcom.py	22	unclear	this script emitted every pairing in `reports/synoptic-correspondence.tsv` that landed on somebody
scripts/build-qid-links-gedcom.py	40	unclear	asked for a directory whose records *"overwrite earlier ones from other repos in the synoptic
scripts/build-qid-links-gedcom.py	59	unclear	Reading `reports/synoptic-correspondence.tsv` and filtering it to the three returned **0 of 3** —
scripts/build-qid-links-gedcom.py	101	unclear	#: `reports/synoptic-correspondence.tsv`.** Checked rather than assumed. They are hers by hand,
scripts/build-scraped-gedcom.py	6	geni	turns them into things that are usable and would be merged into the synoptic tree as GEDCOM
scripts/build-synoptic-correspondence.py	3	unclear	python scripts/build-synoptic-correspondence.py
scripts/build-synoptic-correspondence.py	7	unclear	synoptic tree."*
scripts/build-synoptic-correspondence.py	10	unclear	them**, which is precisely the artefact `CLAUDE.md` says the synoptic tree is for:
scripts/build-synoptic-correspondence.py	34	unclear	Writes `reports/synoptic-correspondence.tsv` and `reports/synoptic-conflicts.tsv`.
scripts/build-synoptic-correspondence.py	55	unclear	dropped here rather than carried into the synoptic tree and left for a human to
scripts/build-synoptic-correspondence.py	129	unclear	# synoptic rebuild"*. Tanba and the sister repo's fuller Izumo roster had joins
scripts/build-synoptic-correspondence.py	184	unclear	out = R / "synoptic-correspondence.tsv"
scripts/build-synoptic-correspondence.py	208	unclear	conf = R / "synoptic-conflicts.tsv"
scripts/bure-coverage.py	19	unclear	people in the geni synoptic tree and once everyone is covered the campaign is over. Because
scripts/census-correspondence-shapes.py	35	unclear	Reads `reports/synoptic-correspondence.tsv`. Offline.
scripts/census-correspondence-shapes.py	56	unclear	src = ROOT / "reports" / "synoptic-correspondence.tsv"
scripts/census-name-scripts.py	6	unclear	all languages in the synoptic tree (our geni stuff) and we add labels in all of them. And I don't
scripts/census-solo-children.py	6	full	queued up analysis on synoptic tree vs wikidata solo children situations like this."* And, before
scripts/census-synoptic-usages.py	1	unclear	"""Every place the repo says "synoptic tree", and which of the two things it means.
scripts/census-synoptic-usages.py	3	unclear	python scripts/census-synoptic-usages.py
scripts/census-synoptic-usages.py	27	unclear	Writes `reports/synoptic-usages.tsv` — file, line, verdict, the line itself.
scripts/census-synoptic-usages.py	37	unclear	OUT = ROOT / "reports" / "synoptic-usages.tsv"
scripts/census-synoptic-usages.py	62	unclear	if "synoptic" not in text.lower():
scripts/census-synoptic-usages.py	65	unclear	if "synoptic" not in line.lower():
scripts/census-synoptic-usages.py	81	unclear	print(f"{len(rows)} usages of 'synoptic' across "
scripts/find-chain-gaps.py	4	unclear	*"I didn't request that you rebuild the synoptic tree. You just did that on your own,
scripts/find-chain-gaps.py	5	unclear	and I think that's kind of stupid… rebuilding the synoptic tree right now is just going
scripts/measure-orderlife-pairs.py	14	unclear	column — so it answers exactly the question `reports/synoptic-correspondence.tsv` answers, from
scripts/measure-orderlife-pairs.py	45	unclear	OURS = ROOT / "reports" / "synoptic-correspondence.tsv"
scripts/measure-post-merge-override.py	19	unclear	synoptic tree earlier either"* — with the queue noting that later-wins is not post-merge-wins
scripts/measure-three-seed-eccentricity.py	1	unclear	"""Is Emma eccentric on the SYNOPTIC TREE, once all three seeds are taken together?
scripts/measure-three-seed-eccentricity.py	7	unclear	being *incomplete*, and that on the synoptic tree — where the family structure is dense rather
scripts/measure-three-seed-eccentricity.py	11	unclear	our synoptic tree."* So the synoptic tree is the better predictor of the eventual shape, and the
scripts/measure-three-seed-eccentricity.py	86	unclear	print("loading the synoptic tree ...", flush=True)
scripts/multi-geni-item-roster.py	17	unclear	really removing the merged profile from the synoptic tree... We're just linking everything
scripts/rebuild-everything.py	1	unclear	"""Rebuild the synoptic tree and everything derived from it, ending with the batch.
scripts/refresh-drift.py	133	unclear	# `build-synoptic-correspondence.py` reads `structural-walk-validation.tsv` and is a
scripts/resolve-multi-geni-by-parents.py	143	unclear	with open(ROOT / "reports" / "synoptic-correspondence.tsv", encoding="utf-8") as f:
scripts/scraped_pages.py	6	unclear	are different. It turns them into things that are usable and would be merged into the synoptic
scripts/verify-spine-candidates.py	24	unclear	* the relative appears in `reports/synoptic-correspondence.tsv` against our relative.
scripts/verify-spine-candidates.py	85	unclear	syn = R / "synoptic-correspondence.tsv"
scripts/walk-structural-merge.py	3	unclear	Emma, 2026-08-15: *"For the synoptic tree, we're supposed to be specifically
scripts/walk-structural-merge.py	6	unclear	That is a critical part of building up this synoptic tree."*
scripts/zipper-join.py	15	unclear	*"For the synoptic tree, we're supposed to be specifically going up the parental lines and stuff
scripts/zipper-join.py	62	unclear	* **It emits no edit.** The output is a correspondence for the synoptic tree.
src/genimerge/frontier.py	116	unclear	synoptic tree, and what makes it synoptic is that the graph is connected —
src/genimerge/sources.py	163	geni	the synoptic tree"*. The merge already gives a conflict to the later source — but
tests/test_chain_gaps.py	3	geni	Emma, 2026-08-17, on the merge I ran unasked: *"rebuilding the synoptic tree right now
tests/test_join_batch.py	1	unclear	"""`scripts/build-join-batch.py` — the thing that consumes the synoptic correspondence.
tests/test_sources.py	128	unclear	synoptic tree"*.
tests/test_synoptic_conflicts.py	1	full	"""`reports/synoptic-conflicts.tsv` must attribute each candidate QID separately.
tests/test_synoptic_conflicts.py	23	unclear	CONFLICTS = REPO / "reports" / "synoptic-conflicts.tsv"
todo.md	101	unclear	**Phase 3 — synoptic density, then targeted breadth (after phase 2).** With ~50
todo.md	311	unclear	re-runs is the offline chain: `scripts/build-synoptic-correspondence.py` and the
todo.md	646	unclear	antiquity material she wants to **include in the synoptic tree**, and she asked
